Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
30,225,-393.947,-10870.5,174.308,-8974.92
35,225,-1794.33,-10910.5,-1551.94,-8976.68
40,225,-2886.45,-10572.2,-3027.26,-8642.36
45,225,-3655.97,-9953.37,-4199.42,-8059.16
50,225,-4123.11,-9153.52,-5054.4,-7320.46
55,225,-4328.87,-8262.95,-5606.56,-6511.55
60,225,-4323.45,-7355.52,-5888.95,-5700.78
65,225,-4158.03,-6485.88,-5945.35,-4936.91
70,225,-3879.67,-5689.66,-5823.5,-4250.57
75,225,-3528.56,-4985.45,-5569.81,-3657.67
80,225,-3136.63,-4377.76,-5225.21,-3162.96
85,225,-2727.2,-3860.44,-4822.78,-2762.87
90,225,-2315.59,-3420.16,-4387,-2447.83
95,225,-1910.49,-3039.62,-3934.5,-2203.99
100,225,-1515.75,-2700.08,-3475.78,-2014.82
105,225,-1132.25,-2383.12,-3017.45,-1862.65
110,225,-759.6,-2071.68,-2564.4,-1730.28
115,225,-397.368,-1750.89,-2121.75,-1602.77
120,225,-45.988,-1409.24,-1696.24,-1468.99
125,225,292.656,-1040.52,-1296.86,-1322.53
130,225,614.783,-646.621,-934.634,-1161.65
135,225,914.333,-239.958,-621.778,-988.213
140,225,1182.56,155.688,-370.434,-806.416
145,225,1407.6,507.648,-191.375,-622.408
150,225,1574.19,780.404,-92.7336,-445.304
155,225,1664.57,943.879,-78.5909,-288.774
160,225,1661.96,981.368,-147.224,-171.077
165,225,1557.46,894.721,-289.286,-111.59
170,225,1358.85,705.856,-486.888,-123.931
175,225,1096.29,454.993,-714.808,-208.789
180,225,819.06,195.963,-944.283,-351.082
0,230,8913.71,-1305.71,7708.94,-889.853
5,230,8202.39,-3883.17,7360.56,-2661.38
10,230,6927.27,-6298.41,6523.01,-4301.17
15,230,5230.88,-8373.63,5267.55,-5709.91
20,230,3299.6,-9980.37,3715.4,-6807.95
25,230,1330.66,-11052.1,2016.54,-7544.41
30,230,-501.095,-11585,322.054,-7904.71
35,230,-2067.28,-11627.9,-1240.23,-7912.82
40,230,-3295.63,-11267.3,-2579.92,-7626.06
45,230,-4166.09,-10608.3,-3646.81,-7122.87
50,230,-4698.17,-9757.3,-4425.75,-6487.38
55,230,-4935.72,-8809.72,-4928.07,-5795.77
60,230,-4933.48,-7841.96,-5182.96,-5107.99
65,230,-4747.7,-6909.32,-5229.88,-4465.28
70,230,-4430.46,-6047.06,-5112.25,-3892.13
75,230,-4026.75,-5273.37,-4872.29,-3399.84
80,230,-3573.14,-4592.87,-4547.28,-2990.23
85,230,-3097.51,-4000.34,-4167.46,-2658.35
90,230,-2619.49,-3484.08,-3755.56,-2394.61
95,230,-2151.6,-3028.87,-3327.59,-2186.17
100,230,-1700.76,-2618.22,-2894.44,-2018.26
105,230,-1270.04,-2235.83,-2463.72,-1875.54
110,230,-860.296,-1866.46,-2041.42,-1743.48
115,230,-471.434,-1496.63,-1633.38,-1610.02
120,230,-103.47,-1115.83,-1246.07,-1466.83
125,230,242.725,-718.563,-887.166,-1310.07
130,230,564.798,-307.24,-565.508,-1140.01
135,230,858.401,105.147,-290.915,-959.821
140,230,1116.81,494.27,-73.7813,-774.315
145,230,1330.68,827.178,75.4952,-589.649
150,230,1488.08,1068.83,147.553,-414.549
155,230,1575.36,1190.96,135.954,-262.061
160,230,1579.99,1180.26,40.0476,-149.627
165,230,1496.31,1043.32,-131.879,-95.4911
170,230,1333.12,807.151,-360.719,-111.648
175,230,1118.72,516.028,-617.715,-196.593
180,230,898.243,225.816,-869.304,-332.667
0,235,9551.67,-1378.3,6902.72,-772.666
5,235,8810.56,-4061.99,6615.9,-2270.83
10,235,7474.17,-6581.34,5915.77,-3657.03
15,235,5685.34,-8752.05,4856.81,-4850.07
20,235,3635.48,-10438.9,3537.75,-5783.53
25,235,1531.39,-11569.6,2084.43,-6413.49
30,235,-439.705,-12137.5,626.28,-6725.73
35,235,-2136.83,-12192,-725.121,-6738.93
40,235,-3477.59,-11823.1,-1889.14,-6501.1
45,235,-4435.76,-11141.3,-2819.48,-6079.38
50,235,-5028.92,-10258.5,-3500.44,-5546.41
55,235,-5302.36,-9274.04,-3940.02,-4967.9
60,235,-5314.38,-8266.1,-4162.5,-4394.98
65,235,-5125.58,-7289.91,-4201.72,-3862.03
70,235,-4792.36,-6379.6,-4095.4,-3388.53
75,235,-4363.47,-5552.11,-3880.45,-2982.57
80,235,-3878.63,-4811.61,-3589.67,-2644.29
85,235,-3368.23,-4153.47,-3249.9,-2368.44
90,235,-2853.93,-3567.64,-2881.7,-2146.06
95,235,-2349.92,-3041.25,-2500.05,-1965.73
100,235,-1864.61,-2560.49,-2115.71,-1814.65
105,235,-1402.52,-2111.65,-1736.67,-1679.85
110,235,-965.966,-1681.85,-1369.33,-1549.53
115,235,-556.358,-1259.58,-1019.41,-1414.5
120,235,-175.05,-835.96,-692.522,-1269.27
125,235,176.221,-406.857,-394.5,-1112.41
130,235,495.073,24.1712,-131.791,-946.006
135,235,778.287,443.259,88.1341,-774.276
140,235,1021.61,825.626,256.391,-602.369
145,235,1219.52,1138.55,362.734,-436.218
150,235,1364.96,1348.22,396.613,-283.838
155,235,1449.53,1428.88,349.716,-157.024
160,235,1465.29,1371.02,219.887,-71.2724
165,235,1409.16,1185.89,15.3096,-42.1183
170,235,1289.33,904.897,-243.125,-78.2857
175,235,1130.2,575.367,-523.29,-174.95
180,235,970.59,253.951,-787.709,-311.72
0,240,10116.9,-1440.4,6043.97,-649.599
5,240,9361.04,-4180.96,5825.33,-1859.57
10,240,7999.12,-6759.05,5278.46,-2976.45
15,240,6169.43,-8988.43,4440.99,-3938.37
20,240,4061.38,-10730.1,3387.72,-4693.54
25,240,1883.61,-11907.2,2217.73,-5206.24
30,240,-171.072,-12509.2,1035.44,-5463.22
35,240,-1953.93,-12583.9,-67.1955,-5477.42
40,240,-3374.75,-12222.2,-1022.22,-5286.08
45,240,-4401.44,-11537.3,-1789.26,-4943.04
50,240,-5048.72,-10644.7,-2353.16,-4507.6
55,240,-5361.94,-9646.22,-2718.72,-4033.93
60,240,-5401.56,-8621.04,-2904.66,-3564.31
65,240,-5231.26,-7623.77,-2938.18,-3127.06
70,240,-4910.37,-6686.86,-2850.05,-2738.02
75,240,-4489.79,-5825.51,-2670.75,-2403.49
80,240,-4010.37,-5042.87,-2427.63,-2123.22
85,240,-3502.71,-4334.46,-2143.41,-1892.43
90,240,-2988.15,-3691.51,-1835.86,-1703.29
95,240,-2480.5,-3103.27,-1518.4,-1545.95
100,240,-1988.14,-2558.5,-1201.13,-1409.55
105,240,-1516.32,-2046.21,-891.91,-1283.42
110,240,-1068.98,-1556.18,-597.108,-1158.39
115,240,-649.949,-1079.48,-322.042,-1028.01
120,240,-263.313,-609.664,-71.2086,-889.386
125,240,86.8232,-144.837,151.407,-743.289
130,240,396.894,309.594,341.681,-593.3
135,240,664.374,738.558,494.339,-444.459
140,240,887.898,1116.98,601.921,-302.138
145,240,1066.77,1412.93,654.465,-172.013
150,240,1199.93,1594.52,640.708,-61.2581
155,240,1284.86,1638.95,551.291,20.0839
160,240,1317.94,1540.45,383.555,59.5221
165,240,1297.48,1314.18,146.361,45.738
170,240,1229.28,994.836,-137.437,-25.2141
175,240,1131.73,631.411,-432.97,-144.276
180,240,1035.55,280.152,-700.119,-288.4
0,245,10605.2,-1491.53,5139.22,-521.589
5,245,9850.33,-4237.65,4991.99,-1437.33
10,245,8500.74,-6826.51,4605.77,-2277.27
15,245,6685.65,-9074.59,4002.35,-2999.05
20,245,4585.62,-10842.4,3232.73,-3566.3
25,245,2403.12,-12050.2,2368.33,-3952.49
30,245,328.908,-12683,1486.84,-4146.16
35,245,-1486.29,-12785.3,658.314,-4154.57
40,245,-2947.84,-12446,-64.3143,-4003.51
45,245,-4018.84,-11778.1,-648.582,-3732.29
50,245,-4710.49,-10898.2,-1081.19,-3385.7
55,245,-5066.6,-9908.83,-1364.21,-3005.74
60,245,-5147.76,-8889.42,-1510.66,-2626.07
65,245,-5018.63,-7893.48,-1540.29,-2269.85
70,245,-4739.39,-6951.66,-1476.01,-1950.52
75,245,-4361.05,-6077.38,-1340.81,-1673.82
80,245,-3923.61,-5272.62,-1155.73,-1439.94
85,245,-3456.07,-4532.66,-938.584,-1245.16
90,245,-2977.89,-3849.49,-703.741,-1083
95,245,-2501.14,-3213.9,-462.559,-945.273
100,245,-2033.23,-2616.67,-224.107,-823.093
105,245,-1579.47,-2049.24,4.17233,-708.062
110,245,-1145.11,-1504.06,216.128,-593.483
115,245,-736.41,-975.192,406.9,-475.381
120,245,-360.523,-459.323,573.001,-353.051
125,245,-24.421,42.4282,712.085,-228.88
130,245,266.703,522.234,822.073,-107.465
135,245,510.857,963.688,899.682,5.63224
140,245,709.776,1341.77,938.906,104.813
145,245,868.07,1625.97,930.457,184.461
150,245,990.987,1786.89,863.149,238.114
155,245,1081.73,1804.76,727.616,257.754
160,245,1140.08,1676.86,521.668,234.731
165,245,1164.16,1420.91,255.368,163.201
170,245,1155.47,1073.17,-46.7067,45.2148
175,245,1124.59,682.687,-347.974,-105.296
180,245,1092.63,304.222,-607.201,-262.886
0,250,11012.8,-1531.31,4195.36,-389.608
5,250,10274.7,-4231.27,4119.28,-1014.16
10,250,8975.16,-6781.73,3892.32,-1578.05
15,250,7230.72,-9006.32,3522.26,-2057.79
20,250,5206.76,-10768.6,3037.87,-2432.44
25,250,3091.76,-11987.7,2483.78,-2685.3
30,250,1066.56,-12644.7,1910.93,-2807.5
35,250,-722.687,-12779.1,1366.55,-2801.24
40,250,-2181.16,-12475.1,887.133,-2680.97
45,250,-3268.88,-11842.6,495.652,-2471.25
50,250,-3993.09,-10996.3,202.254,-2202.01
55,250,-4394.12,-10037.5,6.78478,-1903.08
60,250,-4530.05,-9044.76,-98.2396,-1599.89
65,250,-4463.57,-8070.22,-124.911,-1311.24
70,250,-4253.03,-7143.1,-87.6348,-1049.01
75,250,-3947.36,-6275.44,-1.27766,-819.055
80,250,-3584.11,-5468.28,120.169,-622.461
85,250,-3189.73,-4716.65,264.348,-456.729
90,250,-2781.22,-4012.83,420.71,-316.891
95,250,-2368.68,-3348.42,580.262,-196.557
100,250,-1958.19,-2715.47,735.169,-89.0019
105,250,-1554.61,-2107.14,878.525,11.7546
110,250,-1163.72,-1518.27,1004.46,109.979
115,250,-793.255,-945.907,1108.52,207.528
120,250,-452.489,-390.222,1188.06,303.603
125,250,-150.504,144.273,1242.05,395.015
130,250,106.37,647.159,1270.05,476.902
135,250,316.923,1100.91,1270.53,543.592
140,250,486.037,1481.15,1238.99,589.231
145,250,623.41,1759.46,1167.33,607.918
150,250,740.036,1909.28,1045.4,593.556
155,250,843.752,1913.45,864.874,540.146
160,250,936.203,1771.02,624.872,443.36
165,250,1013.51,1500.26,336.848,303.646
170,250,1071.1,1136.77,26.4859,129.823
175,250,1110.22,727.91,-269.249,-59.0058
180,250,1141.39,325.977,-509.661,-235.371
0,255,11336.5,-1559.44,3219.57,-254.663
5,255,10630.1,-4162.7,3210.98,-600.057
10,255,9416.07,-6625.88,3133.33,-897.557
15,255,7795.42,-8783.7,2982.8,-1141.03
20,255,5913.08,-10506.2,2768.69,-1324.25
25,255,3936.39,-11713.7,2511.3,-1440.48
30,255,2028.56,-12384.1,2236.52,-1484.13
35,255,324.389,-12550.8,1969.45,-1453.34
40,255,-1085.89,-12291.2,1729.86,-1352.19
45,255,-2161.42,-11709.2,1530.38,-1191.26
50,255,-2905.23,-10914.3,1376.92,-986.283
55,255,-3352.09,-10004.6,1270.31,-755.517
60,255,-3554.35,-9056.35,1207.93,-516.74
65,255,-3569.38,-8120.23,1185.07,-284.857
70,255,-3450.74,-7224.51,1195.79,-70.5278
75,255,-3243.11,-6380.64,1233.56,120.192
80,255,-2980.47,-5589.37,1291.65,285.413
85,255,-2686.37,-4845.64,1363.41,426.503
90,255,-2375.67,-4141.8,1442.24,546.932
95,255,-2056.92,-3469.67,1521.62,651.095
100,255,-1735.13,-2821.73,1594.99,743.254
105,255,-1414.45,-2192.14,1656.07,826.705
110,255,-1100.26,-1577.45,1699.33,903.247
115,255,-800.281,-977.333,1720.76,972.953
120,255,-524.096,-395.181,1718.38,1034.22
125,255,-281.12,161.324,1692.12,1083.97
130,255,-77.4132,679.569,1642.81,1117.9
135,255,87.3572,1141.56,1570.3,1130.72
140,255,221.217,1524.33,1471.66,1116.35
145,255,338.192,1802.19,1340.53,1068.26
150,255,453.62,1951.44,1168.63,980.324
155,255,578.144,1956.67,949.68,848.307
160,255,713.28,1816.83,684.634,672.265
165,255,851.281,1548.27,386.195,459.179
170,255,979.971,1183.4,80.2195,224.819
175,255,1090.23,766.035,-197.433,-6.61795
180,255,1181.47,345.25,-408.243,-206.064
0,260,11574,-1575.71,2219.28,-117.779
5,260,10912.5,-4034.5,2271.45,-204.748
10,260,9814.9,-6363.35,2325.41,-254.19
15,260,8364.89,-8411.41,2368.49,-275.18
20,260,6682.81,-10058.3,2394.1,-274.845
25,260,4908.82,-11228,2402.14,-255.918
30,260,3181.61,-11896.4,2396.71,-216.52
35,260,1618.1,-12090.7,2383.07,-151.928
40,260,299.08,-11879.9,2365.37,-57.5158
45,260,-736.157,-11358.9,2345.94,68.3215
50,260,-1486.36,-10629.4,2325.82,222.415
55,260,-1978.65,-9784.06,2305.8,396.901
60,260,-2256.45,-8895.19,2287.09,580.961
65,260,-2368.46,-8011.83,2271.39,763.389
70,260,-2360.6,-7161.78,2260.48,934.962
75,260,-2271.41,-6356.72,2255.63,1089.86
80,260,-2130.39,-5597.89,2257.04,1225.87
85,260,-1958.16,-4880.55,2263.5,1343.61
90,260,-1767.91,-4197.14,2272.26,1445.19
95,260,-1567.33,-3539.34,2279.16,1532.97
100,260,-1360.88,-2899.55,2279.01,1608.55
105,260,-1152.01,-2272.17,2266.27,1672.36
110,260,-945.111,-1654.75,2235.91,1723.69
115,260,-746.495,-1048.77,2184.46,1761.07
120,260,-564.088,-460.005,2110.5,1782.57
125,260,-405.394,101.643,2014.68,1785.87
130,260,-274.226,622.397,1898.65,1767.84
135,260,-167.502,1084.83,1763.39,1723.94
140,260,-73.9689,1468.3,1607.53,1647.97
145,260,23.6684,1750.25,1426.86,1532.64
150,260,143.182,1909.51,1215.71,1371.44
155,260,295.746,1931.13,970.453,1161.59
160,260,480.595,1811.77,694.098,907.14
165,260,684.412,1563.09,400.119,621.202
170,260,886.314,1211.78,113.404,326.046
175,260,1066.28,796.295,-132.82,50.5005
180,260,1212.55,361.896,-303.718,-175.19
0,265,11723.3,-1579.97,1202.1,20.0007
5,265,11117.7,-3850.79,1305.73,162.633
10,265,10161.2,-6001.71,1467.18,334.583
15,265,8919.38,-7898.81,1667.74,514.167
20,265,7485.24,-9433.97,1889.21,682.874
25,265,5967.24,-10537.3,2115.89,829.563
30,265,4473.97,-11184.2,2334.8,952.339
35,265,3098.86,-11396.3,2535.13,1057.61
40,265,1908.84,-11233.2,2707.84,1156.58
45,265,939.257,-10778.8,2846.01,1260.46
50,265,195.501,-10124.8,2945.73,1376.25
55,265,-340.21,-9355.77,3006.85,1504.72
60,265,-699.706,-8538.87,3032.98,1641.22
65,265,-920.139,-7720.81,3030.68,1778.23
70,265,-1037.43,-6929.09,3007.9,1908.53
75,265,-1082.43,-6176.31,2972.38,2027.28
80,265,-1079.33,-5464.85,2930.17,2132.65
85,265,-1045.64,-4790.88,2884.8,2225.03
90,265,-993.111,-4147.23,2836.92,2305.57
95,265,-929.008,-3525.44,2784.63,2374.82
100,265,-857.7,-2917.59,2724.17,2431.86
105,265,-782.261,-2317.89,2650.95,2474.41
110,265,-705.891,-1724.11,2560.73,2499.39
115,265,-632.721,-1138.47,2450.67,2503.91
120,265,-567.489,-567.674,2319.99,2485.87
125,265,-513.775,-22.2594,2169.84,2443.78
130,265,-471.144,484.428,2002.46,2375.77
135,265,-432.433,936.865,1819.78,2278.18
140,265,-382.992,1317.51,1622.05,2144.77
145,265,-303.353,1607.11,1407.45,1967.56
150,265,-175.303,1786.26,1173.28,1739.61
155,265,10.5944,1838.91,918.81,1459.18
160,265,249.341,1757.07,648.908,1133.59
165,265,520.75,1545.14,377.052,781.042
170,265,794.636,1221.67,125.917,429.259
175,265,1040.05,818.217,-75.343,110.898
180,265,1234.41,375.788,-196.881,-142.982
0,270,11783.5,-1572.22,175.766,157.628
5,270,11241.6,-3617.21,319.609,493.804
10,270,10443.2,-5551.52,559.788,852.81
15,270,9435.43,-7259.91,874.279,1203.21
20,270,8282.6,-8648.6,1237.71,1517.49
25,270,7058.8,-9655.9,1624.31,1777.68
30,270,5838.68,-10258.9,2009.72,1978.54
35,270,4688.1,-10474.4,2371.96,2127.18
40,270,3656.69,-10352.6,2692.37,2239.12
45,270,2773.75,-9965.55,2956.81,2332.19
50,270,2048.43,-9392.98,3156.91,2420.61
55,270,1473.25,-8709.28,3290.85,2511.69
60,270,1029.76,-7975.03,3363.13,2605.89
65,270,694.273,-7233.58,3383.07,2699.45
70,270,442.501,-6511.92,3362.63,2787.72
75,270,252.533,-5823.77,3313.91,2867.67
80,270,106.268,-5173.24,3247.12,2938.57
85,270,-10.228,-4557.98,3169.25,3001.19
90,270,-107.027,-3971.66,3083.67,3056.22
95,270,-190.995,-3406.13,2990.48,3102.94
100,270,-266.626,-2853.26,2887.43,3138.59
105,270,-336.922,-2306.85,2771.13,3158.74
110,270,-404.126,-1764.18,2638.37,3158.42
115,270,-470.013,-1226.9,2487.2,3133.49
120,270,-535.398,-700.851,2317.52,3081.45
125,270,-598.687,-195.114,2131.08,3001.21
130,270,-653.797,279.312,1930.75,2891.65
135,270,-688.5,710.178,1719.45,2749.67
140,270,-684.675,1083.65,1499.13,2569.05
145,270,-621.624,1383.45,1270.47,2341.32
150,270,-482.353,1590.94,1033.73,2059.23
155,270,-260.956,1687.22,790.825,1721.69
160,270,31.9445,1657.6,547.896,1338.21
165,270,368.593,1496.95,317.445,930.58
170,270,709.469,1213.82,118.687,530.399
175,270,1013.14,831.624,-24.5785,173.106
180,270,1246.87,386.819,-88.5459,-109.686
0,275,11754,-1552.5,-851.903,294.057
5,275,11280.8,-3340.64,-680.285,781.575
10,275,10648.6,-5026.09,-392.694,1286.61
15,275,9887.38,-6513.14,-11.9825,1770.87
20,275,9032.62,-7723.75,433.726,2200.46
25,275,8123.23,-8606.34,914.376,2552.58
30,275,7198.28,-9141.44,1400.35,2819.52
35,275,6293.92,-9342.62,1864.14,3008.53
40,275,5440.35,-9251.44,2281.81,3137.4
45,275,4659.36,-8927.83,2634.69,3227.54
50,275,3963.13,-8438.44,2911.02,3297.32
55,275,3354.62,-7846.2,3106.92,3358.24
60,275,2829.33,-7203.43,3226.21,3414.69
65,275,2377.85,-6548.96,3278.78,3466.42
70,275,1988.36,-5908.52,3277.99,3511.81
75,275,1648.67,-5296.76,3237.76,3550.23
80,275,1347.51,-4719.68,3170.22,3582.58
85,275,1075.23,-4176.89,3084.19,3610.5
90,275,824.011,-3663.61,2984.7,3634.83
95,275,587.764,-3172.5,2873.38,3654.39
100,275,361.982,-2695.65,2749.37,3665.52
105,275,143.586,-2226.41,2610.63,3662.68
110,275,-69.0089,-1760.9,2455.2,3639.78
115,275,-275.495,-1298.82,2282.21,3591.69
120,275,-472.837,-843.246,2092.58,3515.24
125,275,-654.072,-399.636,1888.93,3408.97
130,275,-807.15,25.224,1675.18,3271.62
135,275,-914.604,423.515,1455.56,3100.06
140,275,-955.067,785.339,1233.9,2887.95
145,275,-907.325,1096.81,1013.33,2626.58
150,275,-756.614,1338.77,796.709,2308.47
155,275,-501.513,1487.98,587.942,1932.68
160,275,-158.82,1521.43,393.546,1509.66
165,275,236.162,1422.98,223.945,1062.83
170,275,635.121,1189.88,93.7223,625.841
175,275,986.993,836.623,20.2409,235.708
180,275,1249.84,394.907,20.4631,-75.5547
0,280,11635,-1520.96,-1873.09,428.247
5,280,11231.9,-3029.11,-1686.53,1020.07
10,280,10765.4,-4441.07,-1383.12,1624.66
15,280,10249.2,-5680.82,-984.41,2199.69
20,280,9691.55,-6686.85,-517.107,2707.57
25,280,9097.36,-7418.96,-9.98874,3122.89
30,280,8470.71,-7862.83,508.212,3436.81
35,280,7818.08,-8030.48,1010.17,3656.58
40,280,7149.77,-7956.08,1471.31,3800.68
45,280,6479.26,-7688,1871.48,3891.5
50,280,5820.89,-7279.69,2196.93,3948.7
55,280,5187.23,-6781.84,2441.66,3985.62
60,280,4587.15,-6237.33,2607.57,4009.16
65,280,4025.16,-5679.22,2702.98,4022.08
70,280,3501.9,-5130.88,2740.06,4025.77
75,280,3015.15,-4607.15,2731.94,4022.2
80,280,2561.04,-4115.67,2690.25,4014.16
85,280,2134.88,-3658.17,2623.72,4004.47
90,280,1731.83,-3231.84,2537.68,3994.63
95,280,1347.2,-2830.82,2434.43,3983.79
100,280,976.908,-2447.81,2314.14,3968.5
105,280,617.935,-2075.74,2175.98,3943.23
110,280,269.189,-1709.02,2019.28,3901.73
115,280,-67.4201,-1344.24,1844.55,3838.36
120,280,-385.749,-980.082,1654.1,3749.11
125,280,-674.371,-616.695,1452.07,3631.47
130,280,-916.197,-255.264,1244.01,3483.22
135,280,-1089.35,101.518,1036.06,3300.56
140,280,-1169.88,447.575,834.199,3076.76
145,280,-1136.51,770.614,643.832,2802.89
150,280,-976.951,1049.92,469.889,2471.16
155,280,-694.209,1256.83,317.385,2080.08
160,280,-310.86,1359.17,192.141,1639.49
165,280,131.02,1329.16,101.398,1172.43
170,280,575.405,1152.23,54.0592,712.608
175,280,962.822,833.57,60.1876,297.397
180,280,1243.31,399.989,129.316,-40.8488
0,285,11427.5,-1477.85,-2880.02,559.178
5,285,11092.6,-2691.47,-2690.93,1204.9
10,285,10782.4,-3813.97,-2401.34,1858.66
15,285,10496.1,-4788.56,-2029.66,2476.68
20,285,10217.4,-5570.38,-1597.55,3020.3
25,285,9919.94,-6131.4,-1127.49,3463.85
30,285,9575.78,-6463.64,-641.763,3798.91
35,285,9163.88,-6579.16,-162.226,4033.1
40,285,8675.87,-6506.22,290.191,4184.62
45,285,8116.91,-6282.83,696.876,4274.84
50,285,7502.57,-5949.96,1043.63,4322.4
55,285,6853.49,-5546.1,1322.57,4340.4
60,285,6190.26,-5104.18,1532.76,4336.75
65,285,5529.97,-4650.49,1679.23,4316.29
70,285,4884.82,-4204.81,1770.79,4282.99
75,285,4262.28,-3780.98,1817.38,4241.14
80,285,3665.99,-3387.41,1827.92,4195.32
85,285,3096.7,-3027.56,1809.12,4149.58
90,285,2553.18,-2700.59,1765.07,4106.35
95,285,2032.88,-2402.32,1697.63,4065.73
100,285,1532.73,-2126.33,1607.21,4025.25
105,285,1050.21,-1865.16,1493.75,3980.45
110,285,584.733,-1611.26,1357.79,3925.73
115,285,139.228,-1357.54,1201.4,3855.56
120,285,-278.295,-1097.46,1028.72,3765.26
125,285,-653.729,-825.092,846.067,3651.12
130,285,-966.914,-535.497,661.374,3509.54
135,285,-1193.26,-226.144,483.312,3335.6
140,285,-1307.28,100.358,320.337,3121.91
145,285,-1287.87,432.695,180.028,2859.09
150,285,-1124.73,747.997,68.8214,2538.52
155,285,-824.35,1011.88,-8.03215,2157.24
160,285,-413.814,1183.07,-46.4348,1722.85
165,285,59.4924,1222.4,-43.3282,1256
170,285,533.395,1103.74,3.64775,788.525
175,285,941.547,823.03,96.5862,357.019
180,285,1227.3,402.027,237.185,-5.83199
0,290,11133,-1423.49,-3865.03,685.853
5,290,10861.5,-2337.12,-3684.67,1333.26
10,290,10690.4,-3163.56,-3434.45,1983.61
15,290,10606.7,-3864.29,-3128.22,2593.98
20,290,10573.1,-4410.71,-2779.58,3127.07
25,290,10536.5,-4787.07,-2400.6,3559.27
30,290,10441.7,-4992.48,-2002.57,3884.21
35,290,10244.2,-5040.16,-1597.57,4110.59
40,290,9919.55,-4953.88,-1199.35,4255.92
45,290,9465.59,-4762.85,-822.463,4339.36
50,290,8898.21,-4496.91,-480.115,4376.89
55,290,8244.19,-4183.31,-181.71,4379.71
60,290,7533.45,-3845.29,68.484,4355.33
65,290,6793.5,-3501.88,271.044,4309.57
70,290,6046.51,-3168.21,429.777,4248.05
75,290,5308.63,-2855.71,549.664,4176.74
80,290,4590.59,-2572.15,635.174,4101.51
85,290,3898.65,-2321.56,689.337,4027.39
90,290,3235.54,-2104.35,713.581,3957.71
95,290,2601.44,-1917.62,708.117,3893.66
100,290,1994.98,-1755.74,672.651,3834.17
105,290,1414.64,-1610.99,607.281,3776.27
110,290,860.406,-1474.04,513.436,3715.68
115,290,335.582,-1334.37,394.716,3647.57
120,290,-151.468,-1180.64,257.403,3567.19
125,290,-586.189,-1001.26,110.424,3470.05
130,290,-947.854,-785.68,-35.3199,3351.39
135,290,-1211.31,-526.608,-168.108,3205.16
140,290,-1350.75,-223.583,-276.668,3023.09
145,290,-1345.38,112.873,-351.22,2794.82
150,290,-1185.99,457.902,-384.182,2510.2
155,290,-880.961,772.029,-370.721,2163.6
160,290,-460.014,1005.87,-309.258,1758.83
165,290,26.1564,1109.98,-201.688,1312.3
170,290,511.205,1047.59,-52.8363,852.303
175,290,923.737,805.729,130.944,413.609
180,290,1201.96,401.006,343.249,29.2292
0,295,10753.8,-1358.3,-4820.63,807.308
5,295,10538.2,-1975.79,-4658.43,1404.06
10,295,10482.7,-2509.27,-4467.27,1998.04
15,295,10564.5,-2937.27,-4255.4,2549.3
20,295,10729.4,-3246.56,-4026.13,3024.13
25,295,10903.7,-3433.28,-3778.13,3403.03
30,295,11010.9,-3503.7,-3508.52,3683.31
35,295,10988.6,-3472.8,-3216.69,3875.6
40,295,10800.3,-3360.99,-2906.77,3996.76
45,295,10437.7,-3190.2,-2587.55,4063.18
50,295,9916.73,-2980.92,-2270.16,4087.24
55,295,9268.14,-2750.7,-1965.13,4077.16
60,295,8528.54,-2514.12,-1680.26,4038.91
65,295,7733.17,-2283.14,-1420.1,3978.05
70,295,6911.95,-2067.57,-1186.79,3900.78
75,295,6088.11,-1875.11,-981.378,3813.74
80,295,5278.42,-1711.21,-804.98,3723.37
85,295,4494.12,-1578.78,-659.296,3635.05
90,295,3741.83,-1478.05,-546.579,3552.62
95,295,3024.69,-1406.45,-469.189,3478.01
100,295,2343.49,-1358.7,-428.907,3411.36
105,295,1698.08,-1326.93,-426.12,3351.15
110,295,1089.01,-1300.74,-458.966,3294.63
115,295,519.313,-1267.4,-522.58,3238.23
120,295,-3.74933,-1212.29,-608.67,3177.95
125,295,-467.284,-1119.78,-705.655,3109.43
130,295,-852.39,-975.021,-799.509,3027.52
135,295,-1135.44,-766.897,-875.197,2925.46
140,295,-1291.62,-492.143,-918.359,2793.94
145,295,-1300.53,-160.112,-916.853,2621.16
150,295,-1153.13,203.346,-862.001,2394.58
155,295,-857.981,555.166,-749.673,2104.78
160,295,-445.237,839.66,-581.231,1750.43
165,295,33.435,998.937,-363.959,1342.24
170,295,509.82,986.925,-110.235,903.545
175,295,909.573,782.493,164.867,466.408
180,295,1167.47,396.932,446.701,64.0679
0,300,10292.7,-1282.77,-5739.54,922.62
5,300,10123.6,-1617.13,-5602.59,1417.87
10,300,10155.6,-1870.46,-5483.03,1904.1
15,300,10358.8,-2036.86,-5382.8,2346.16
20,300,10667.2,-2117.24,-5293.57,2715.97
25,300,10992.8,-2118.76,-5199,2999.99
30,300,11244.9,-2054.31,-5080.43,3200.63
35,300,11349.9,-1940.66,-4923.2,3331.2
40,300,11263.2,-1795.52,-4720.77,3408.21
45,300,10973,-1634.85,-4475.34,3445.18
50,300,10494.5,-1471.51,-4195.48,3450.52
55,300,9861.05,-1315.22,-3892.59,3428.89
60,300,9113.01,-1173.29,-3578.02,3383.82
