Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
80,225,3037.74,-1835.78,2572.12,-3083.74
85,225,2748.69,-1568.37,2438.24,-2780.27
90,225,2447.06,-1394.59,2260.44,-2526
95,225,2148.27,-1300.41,2049.66,-2305.36
100,225,1859.82,-1273.33,1815.25,-2099.51
105,225,1581.61,-1301.36,1567.69,-1888.7
110,225,1306.81,-1370.37,1320.87,-1655.48
115,225,1024.02,-1460.23,1092.9,-1389.08
120,225,721.38,-1541.71,904.231,-1090.06
125,225,392.202,-1576.42,773.025,-773.375
130,225,40.5357,-1521.84,708.735,-467.519
135,225,-315.759,-1341.74,706.682,-208.205
140,225,-646.377,-1019.5,746.719,-27.3636
145,225,-914.63,-569.41,797.757,58.6355
150,225,-1086.56,-40.7606,826.981,56.0022
155,225,-1140.39,488.149,809.725,-8.27551
160,225,-1073.66,925.575,735.335,-96.6922
165,225,-905.638,1187.42,606.673,-174.774
170,225,-673.532,1218.02,434.735,-220.896
175,225,-422.36,1004.69,232.607,-227.935
180,225,-191.6,581.697,12.6389,-197.67
0,230,-10638,-654.174,-9586.6,462.035
5,230,-10406.8,-3362.9,-9232.95,-1342.96
10,230,-9555.63,-5751.29,-8480.98,-2997.04
15,230,-8189.78,-7634.33,-7408.9,-4402.07
20,230,-6464.8,-8907.25,-6120.59,-5488.55
25,230,-4559.87,-9551.35,-4731.46,-6224.94
30,230,-2650.14,-9623.16,-3351.93,-6619.82
35,230,-883.483,-9231.42,-2072.41,-6715.22
40,230,634.328,-8509.52,-954.13,-6573.49
45,230,1844.3,-7590.44,-27.911,-6262.86
50,230,2730.11,-6589.49,700.632,-5846.46
55,230,3308.57,-5596,1242.97,-5376.86
60,230,3618.21,-4672.12,1620.04,-4894.91
65,230,3708.69,-3855.76,1856.66,-4430.69
70,230,3632.27,-3165.36,1978.04,-4004.76
75,230,3438.01,-2604.81,2007.57,-3628.96
80,230,3168.27,-2168.17,1965.54,-3307.21
85,230,2857.17,-1843.9,1868.3,-3036.24
90,230,2530.27,-1618.36,1728.45,-2806.69
95,230,2204.63,-1478.34,1555.77,-2604.34
100,230,1888.97,-1411.98,1359.08,-2411.71
105,230,1583.79,-1407.94,1148.55,-2210.27
110,230,1282.08,-1452.42,937.679,-1983.51
115,230,971.547,-1525.04,743.926,-1721.03
120,230,639.115,-1595.25,586.99,-1422.86
125,230,277.329,-1622.09,484.425,-1102.37
130,230,-109.184,-1559.51,445.632,-785.629
135,230,-500.035,-1367.79,466.676,-505.718
140,230,-860.537,-1028.1,528.883,-292.71
145,230,-1148.72,-554.937,602.958,-162.899
150,230,-1325.94,-0.576206,657.566,-112.406
155,230,-1367.83,551.658,668.596,-118.955
160,230,-1272.26,1004.52,624.646,-151.356
165,230,-1061.72,1269.7,526.533,-181.649
170,230,-778.615,1289.85,382.337,-193.266
175,230,-473.814,1053.2,202.112,-181.282
180,230,-191.972,596.712,-4.10816,-146.22
0,235,-11433,-611.415,-8622.96,517.291
5,235,-11168.6,-3477.45,-8326.52,-1080.88
10,235,-10263.1,-6012.13,-7699.07,-2557.68
15,235,-8828.6,-8026.68,-6806.25,-3830.74
20,235,-7026.78,-9413.13,-5733.89,-4839.26
25,235,-5041.7,-10150,-4577.05,-5552.45
30,235,-3052.07,-10291.7,-3426.64,-5972.87
35,235,-1208.28,-9945.85,-2356.77,-6132.07
40,235,382.146,-9245.83,-1417.1,-6080.16
45,235,1658.92,-8326.02,-631.929,-5873.73
50,235,2604.76,-7304.21,-5.05235,-5566.17
55,235,3235.83,-6272.97,472.943,-5202.66
60,235,3590.26,-5298.16,818.143,-4818.9
65,235,3717.56,-4421.59,1048.94,-4441.71
70,235,3670.12,-3665.5,1183.71,-4089.93
75,235,3497.26,-3037.21,1239.61,-3774.9
80,235,3241.7,-2533.64,1231.9,-3500.97
85,235,2937.96,-2145.35,1173.47,-3266
90,235,2611.96,-1860.1,1074.88,-3062.23
95,235,2281.13,-1665.47,944.924,-2877.37
100,235,1954.57,-1550.05,792.027,-2696.07
105,235,1633.12,-1502.72,625.988,-2501.95
110,235,1310.05,-1509.77,459.59,-2280.36
115,235,973.32,-1550.69,309.067,-2022.06
120,235,610.24,-1594.45,192.546,-1727.02
125,235,214.158,-1599.15,126.15,-1406.98
130,235,-208.661,-1517.42,118.643,-1084.91
135,235,-635.06,-1308.26,166.751,-790.108
140,235,-1026.49,-952.111,253.825,-549.467
145,235,-1336.6,-463.856,353.416,-378.261
150,235,-1522.84,102.51,436.87,-274.78
155,235,-1558.58,661.025,481.521,-222.166
160,235,-1441.74,1111.84,475.493,-196.775
165,235,-1197.26,1365.21,417.165,-178.397
170,235,-871.508,1364.03,310.859,-156.341
175,235,-519.833,1098.29,162.599,-128.27
180,235,-190.884,607.185,-20.824,-93.6567
0,240,-12141.1,-564.004,-7593.69,568.611
5,240,-11856.2,-3549.53,-7360.34,-799.248
10,240,-10925.2,-6199.95,-6867.63,-2077.66
15,240,-9463.07,-8326.35,-6167,-3199.86
20,240,-7632.58,-9819.03,-5324.69,-4113.66
25,240,-5616.83,-10653,-4414.05,-4789.26
30,240,-3592.7,-10877.8,-3505.42,-5223.47
35,240,-1708.86,-10596.6,-2656.09,-5437.66
40,240,-71.9374,-9939.23,-1904.03,-5470.02
45,240,1257.61,-9038.7,-1267.27,-5365.63
50,240,2261.33,-8013.44,-748.207,-5168.12
55,240,2953.5,-6958.44,-339.785,-4914.89
60,240,3369.98,-5943.13,-30.9358,-4635.69
65,240,3557.94,-5013.47,190.277,-4353.02
70,240,3567.59,-4195.91,335.432,-4082.83
75,240,3446.42,-3501.62,415.518,-3835
80,240,3235.65,-2930.67,440.866,-3613.67
85,240,2968.6,-2475.95,420.972,-3417.62
90,240,2670.23,-2126.74,364.379,-3240.88
95,240,2357.28,-1871.38,278.929,-3073.56
100,240,2038.41,-1698.73,172.563,-2903.07
105,240,1714.46,-1597.65,54.5527,-2715.9
110,240,1379.17,-1554.37,-63.3417,-2500.01
115,240,1021.59,-1548.5,-166.57,-2248.01
120,240,630.67,-1549.48,-239.134,-1960.24
125,240,201.924,-1516.25,-266.879,-1646.93
130,240,-255.824,-1402.6,-242.024,-1327.56
135,240,-716.467,-1168.61,-167.139,-1026.75
140,240,-1138.16,-795.685,-56.3308,-767.132
145,240,-1471.08,-299.376,67.7173,-562.009
150,240,-1669.62,265.871,180.071,-411.41
155,240,-1705.22,813.949,260.324,-304.075
160,240,-1575.6,1245.47,296.432,-224.507
165,240,-1307.16,1472.1,284.101,-160.891
170,240,-948.864,1439.07,223.278,-108.886
175,240,-558.849,1139.02,115.188,-69.0795
180,240,-188.342,613.037,-37.3814,-40.3807
0,245,-12756.7,-512.3,-6506.63,615.604
5,245,-12464.8,-3576.01,-6339.57,-505.274
10,245,-11537.7,-6308.05,-5985.49,-1569.34
15,245,-10089.7,-8522.55,-5480.76,-2524.39
20,245,-8279.1,-10109.4,-4871.45,-3326.53
25,245,-6282.61,-11039.3,-4208.93,-3947.3
30,245,-4270.11,-11355.4,-3542.95,-4378.67
35,245,-2384.44,-11153,-2914.29,-4632.89
40,245,-728.7,-10556.1,-2349.83,-4737.23
45,245,637.607,-9693.66,-1862.03,-4725.99
50,245,1694.66,-8683.42,-1452.4,-4633.27
55,245,2453.55,-7621.83,-1116.5,-4488.49
60,245,2945.96,-6581.44,-848.101,-4314.81
65,245,3214.45,-5612.07,-641.251,-4129.43
70,245,3304.86,-4744.09,-490.57,-3944.45
75,245,3260.91,-3992.27,-390.711,-3767.45
80,245,3120.85,-3359.65,-335.924,-3601.86
85,245,2915.76,-2841.37,-320.002,-3447.18
90,245,2668.94,-2428.14,-336.469,-3299.27
95,245,2395.88,-2109.09,-378.639,-3150.89
100,245,2104.32,-1873.25,-439.274,-2992.55
105,245,1794.68,-1709.32,-509.878,-2814.03
110,245,1461.09,-1603.49,-579.964,-2606.39
115,245,1093.86,-1535.87,-636.939,-2364.52
120,245,684.134,-1477.45,-667.221,-2089.63
125,245,230.196,-1389.9,-658.879,-1790.61
130,245,-256.149,-1230.52,-605.232,-1483.35
135,245,-745.891,-962.974,-508.014,-1187.31
140,245,-1194.4,-571.26,-378.326,-920.1
145,245,-1549.16,-71.9989,-234.334,-692.281
150,245,-1762.18,481.039,-96.3973,-505.036
155,245,-1803.2,1003.94,18.0335,-352.433
160,245,-1669.42,1400.71,97.083,-227.076
165,245,-1387.73,1587.2,133.714,-125.569
170,245,-1008.06,1513.03,123.129,-49.9746
175,245,-589.547,1174.39,61.2612,-4.04832
180,245,-184.368,614.224,-53.6542,13.2027
0,250,-13275.2,-456.697,-5370.06,657.911
5,250,-12989.7,-3554.96,-5269.75,-206.631
10,250,-12095.1,-6331.74,-5051.95,-1046.15
15,250,-10701.1,-8606.68,-4737.83,-1821.42
20,250,-8956.87,-10270.3,-4353.7,-2496.19
25,250,-7027.38,-11289.3,-3929.66,-3043.87
30,250,-5070.9,-11698.4,-3495.9,-3452.91
35,250,-3220.8,-11583.8,-3077.83,-3728.09
40,250,-1574.23,-11061.2,-2692.44,-3887.21
45,250,-188.708,-10254.3,-2347.71,-3954.81
50,250,914.31,-9278.28,-2044.94,-3955.94
55,250,1741.57,-8230.16,-1782.44,-3911.97
60,250,2318.7,-7184.63,-1558.33,-3839.05
65,250,2681.61,-6194.45,-1371.71,-3748.53
70,250,2869.82,-5293.08,-1222.32,-3648.02
75,250,2921.72,-4498.09,-1109.51,-3542.31
80,250,2871.59,-3815.01,-1031.51,-3433.78
85,250,2747.74,-3240.91,-985.183,-3322.46
90,250,2571.65,-2767.93,-966.233,-3205.95
95,250,2357.47,-2385.9,-969.41,-3079.57
100,250,2112.02,-2084,-988.518,-2936.93
105,250,1835.1,-1850.75,-1016.13,-2771.13
110,250,1520.9,-1672.34,-1043.25,-2576.45
115,250,1160.7,-1529.89,-1059.4,-2350.32
120,250,747.536,-1397.04,-1053.53,-2095.05
125,250,282.181,-1239.92,-1015.99,-1818.49
130,250,-220.899,-1021.56,-941.156,-1533.05
135,250,-730.197,-711.341,-829.714,-1252.97
140,250,-1198.8,-297.429,-689.329,-990.573
145,250,-1572.05,202.04,-533.04,-753.222
150,250,-1800.01,734.788,-375.943,-542.726
155,250,-1850.91,1221.03,-231.96,-357.887
160,250,-1721.03,1570.68,-112.463,-198.778
165,250,-1436.71,1706.24,-27.1528,-69.8317
170,250,-1047.28,1583.56,14.3254,20.8667
175,250,-610.908,1203.4,2.40911,66.3135
180,250,-178.99,610.736,-69.5188,66.6856
0,255,-13692.8,-397.618,-4192.61,695.211
5,255,-13426.3,-3485.77,-4156.87,88.7393
10,255,-12590.6,-6268.53,-4067.23,-522.372
15,255,-11286.8,-8572.89,-3930.22,-1109.84
20,255,-9650.59,-10291.1,-3753.68,-1644.34
25,255,-7831.02,-11385.6,-3548.18,-2101.71
30,255,-5970.81,-11883,-3326.21,-2468.4
35,255,-4190.82,-11859.3,-3099.7,-2743.62
40,255,-2580.25,-11420.7,-2877.45,-2937.41
45,255,-1193.82,-10684.1,-2664.3,-3065.73
50,255,-54.8196,-9761.08,-2462.15,-3145.13
55,255,838.111,-8747.74,-2272.01,-3189.11
60,255,1503.04,-7719.52,-2095.66,-3206.76
65,255,1967.6,-6730.77,-1936.02,-3203.45
70,255,2263.54,-5816.76,-1796.5,-3182.21
75,255,2422.84,-4996.91,-1679.93,-3144.93
80,255,2475.09,-4278.55,-1587.67,-3092.81
85,255,2445.64,-3660.44,-1519.3,-3026.19
90,255,2354.18,-3135.96,-1472.7,-2944.16
95,255,2213.82,-2695.69,-1444.28,-2844.28
100,255,2030.66,-2328.9,-1429.22,-2722.94
105,255,1804.06,-2023.87,-1421.45,-2576.25
110,255,1528.08,-1766.98,-1413.7,-2401.46
115,255,1194.48,-1540.84,-1397.77,-2198.42
120,255,797.326,-1322.67,-1365.21,-1970.52
125,255,338.884,-1084.46,-1308.64,-1724.68
130,255,-164.694,-796.66,-1223.35,-1470.11
135,255,-680.201,-435.973,-1108.7,-1216.2
140,255,-1159.03,3.98556,-968.506,-970.261
145,255,-1544.83,503.031,-810.135,-736.542
150,255,-1786.06,1010.77,-642.897,-517.167
155,255,-1849.57,1452.84,-476.744,-314.922
160,255,-1730.4,1746.93,-322.24,-136.274
165,255,-1453.38,1824.14,-191.559,7.6516
170,255,-1065.57,1648.09,-99.0399,103.548
175,255,-622.234,1225.09,-59.639,141.308
180,255,-172.25,602.6,-84.8542,119.661
0,260,-14006.1,-335.514,-2983.25,727.221
5,260,-13770.3,-3369.15,-3007.52,372.848
10,260,-13016.1,-6118.38,-3032.89,-12.6817
15,260,-11833.1,-8418.57,-3052.56,-409.931
20,260,-10339.9,-10164.5,-3057.99,-795.652
25,260,-8666.13,-11315.3,-3042.7,-1148.57
30,260,-6936.13,-11889.8,-3004.11,-1454.66
35,260,-5255.99,-11953.9,-2943.07,-1709.5
40,260,-3705.58,-11603.8,-2862.29,-1917.08
45,260,-2336.23,-10948.7,-2764.88,-2085.99
50,260,-1173.22,-10095.2,-2654.04,-2225.01
55,260,-221.345,-9136.78,-2533.42,-2340.14
60,260,528.937,-8148.06,-2407.55,-2433.76
65,260,1095.99,-7183.42,-2281.84,-2505.64
70,260,1502.94,-6278.59,-2161.87,-2554.58
75,260,1774.74,-5453.9,-2052.58,-2579.8
80,260,1935.91,-4717.82,-1957.46,-2581.33
85,260,2008.59,-4070.43,-1878.24,-2559.68
90,260,2010.73,-3506.26,-1814.75,-2515.03
95,260,1954.64,-3016.51,-1765.14,-2446.78
100,260,1846.13,-2590.52,-1726.12,-2353.57
105,260,1684.46,-2216.41,-1693.25,-2234.01
110,260,1463.71,-1880.93,-1661.23,-2087.75
115,260,1175.66,-1568.6,-1624.33,-1916.47
120,260,814.499,-1260.84,-1576.82,-1724.22
125,260,382.735,-936.314,-1513.59,-1516.85
130,260,-103.099,-573.71,-1430.71,-1300.68
135,260,-609.147,-157.988,-1325.87,-1080.91
140,260,-1085.86,310.962,-1198.57,-860.763
145,260,-1475.78,810.308,-1050.08,-642.027
150,260,-1726.22,1291.44,-883.537,-427.207
155,260,-1802.95,1685.92,-704.654,-222.346
160,260,-1699.55,1920.27,-522.963,-38.9312
165,260,-1438.41,1935.45,-352.821,106.754
170,260,-1062.78,1703.96,-212.88,197.349
175,260,-623.166,1238.55,-123.08,220.048
180,260,-164.199,589.877,-99.5438,171.726
0,265,-14212.8,-270.856,-1751.19,753.695
5,265,-14017.6,-3207.16,-1828.86,637.887
10,265,-13363.1,-5883.76,-1952.14,468.213
15,265,-12324.5,-8144.81,-2102.82,257.263
20,265,-11000.8,-9888.35,-2258.72,23.1067
25,265,-9499.8,-11071.3,-2399.42,-216.208
30,265,-7925.8,-11705.8,-2510.38,-447.422
35,265,-6368.82,-11848.5,-2584.18,-664.186
40,265,-4898.61,-11585.9,-2619.51,-866.084
45,265,-3562.81,-11018.5,-2619.2,-1055.54
50,265,-2388.87,-10246.8,-2588.26,-1234.41
55,265,-1388.03,-9359.87,-2532.69,-1401.89
60,265,-559.713,-8429.9,-2458.93,-1554.31
65,265,104.886,-7509.83,-2373.55,-1686.56
70,265,620.093,-6634.76,-2282.94,-1793.89
75,265,1003.69,-5825.01,-2192.83,-1873.31
80,265,1274.96,-5089.65,-2107.83,-1923.82
85,265,1452.62,-4429.64,-2031.04,-1945.9
90,265,1552.78,-3840.38,-1963.83,-1940.55
95,265,1587.03,-3313.58,-1905.89,-1908.54
100,265,1561.16,-2838.65,-1855.48,-1850.25
105,265,1474.76,-2403.75,-1809.92,-1766.14
110,265,1322.12,-1996.3,-1766.13,-1657.43
115,265,1094.95,-1603,-1721.08,-1526.7
120,265,786.926,-1209.65,-1671.92,-1377.81
125,265,399.761,-801.526,-1615.79,-1215.11
130,265,-50.7443,-365.506,-1549.32,-1042.27
135,265,-531.143,105.135,-1468.2,-861.306
140,265,-991.909,603.865,-1367.21,-672.708
145,265,-1375.38,1104.6,-1241.18,-477.053
150,265,-1628.62,1559.94,-1086.95,-277.675
155,265,-1716.85,1907.1,-905.927,-83.2693
160,265,-1632.18,2081.61,-706.492,91.1272
165,265,-1393.77,2034.74,-504.828,225.846
170,265,-1039.58,1748.57,-323.292,300.896
175,265,-613.683,1242.98,-186.106,301.458
180,265,-154.898,572.666,-113.476,222.483
0,270,-14311.3,-204.136,-505.8,774.434
5,270,-14164.6,-3003.18,-628.691,876.454
10,270,-13622.5,-5569.73,-830.109,906.057
15,270,-12744.1,-7756.65,-1082.89,870.691
20,270,-11606.7,-9465.8,-1354.37,784.117
25,270,-10295.7,-10653.2,-1613.77,661.089
30,270,-8894.21,-11325.8,-1837.99,513.226
35,270,-7476.05,-11532.5,-2014.16,347.483
40,270,-6100.79,-11350.6,-2139.09,167.277
45,270,-4812.46,-10871.6,-2216.34,-24.8974
50,270,-3640.71,-10188.3,-2252.98,-224.984
55,270,-2603.23,-9384.25,-2256.94,-426.258
60,270,-1708.2,-8527.48,-2235.69,-619.938
65,270,-956.051,-7668.39,-2195.94,-796.937
70,270,-340.862,-6840.62,-2143.69,-949.764
75,270,148.283,-6063.87,-2084.41,-1073.71
80,270,525.538,-5347.22,-2022.81,-1166.99
85,270,806.158,-4692.06,-1962.58,-1230
90,270,1004.22,-4094.25,-1906.02,-1264.27
95,270,1130.49,-3545.84,-1854.01,-1271.59
100,270,1190.79,-3036.47,-1806.24,-1253.59
105,270,1185.17,-2554.6,-1761.88,-1211.84
110,270,1108.36,-2088.64,-1720.21,-1148.19
115,270,951.998,-1627.55,-1681.05,-1064.94
120,270,709.107,-1161.09,-1644.48,-964.696
125,270,380.259,-680.336,-1609.79,-849.759
130,270,-20.0563,-179.382,-1573.86,-721.402
135,270,-459.642,340.843,-1530.02,-579.628
140,270,-890.143,867.235,-1468.07,-423.942
145,270,-1255.1,1369.9,-1376.38,-255.277
150,270,-1502.67,1801.73,-1245.63,-78.5392
155,270,-1598.49,2104.71,-1073.17,95.3606
160,270,-1533.35,2222.71,-866.198,249.252
165,270,-1322.48,2117.09,-642.299,361.889
170,270,-997.337,1779.6,-426.711,412.201
175,270,-594.085,1237.74,-246.967,384.298
180,270,-144.419,551.096,-126.544,271.548
0,275,-14300.9,-135.863,743.439,789.279
5,275,-14208.3,-2761.77,584.567,1081.78
10,275,-13785.7,-5183.85,326.064,1287.53
15,275,-13074.8,-7263.19,1.27196,1410.14
20,275,-12130.9,-8905.86,-350.197,1459.85
25,275,-11016.5,-10068.2,-690.91,1448.33
30,275,-9794.3,-10754.1,-992.643,1385.17
35,275,-8522.4,-11006,-1239.88,1277.07
40,275,-7250.87,-10892.8,-1429.19,1129.32
45,275,-6020.52,-10497,-1565.64,948.129
50,275,-4863.23,-9902.93,-1658.19,742.32
55,275,-3802.79,-9187.02,-1716.06,523.434
60,275,-2855.43,-8412.26,-1746.95,304.348
65,275,-2029.97,-7625.61,-1756.81,97.1694
70,275,-1328.03,-6858.65,-1750.5,-88.6296
75,275,-744.89,-6130.03,-1732.37,-247.184
80,275,-271.087,-5448.42,-1706.46,-376.155
85,275,105.318,-4815.16,-1676.25,-475.894
90,275,396.324,-4226.26,-1644.41,-548.311
95,275,611.695,-3673.97,-1612.6,-595.871
100,275,757.066,-3148.27,-1581.81,-620.928
105,275,832.775,-2638.26,-1553.05,-625.406
110,275,833.918,-2133.46,-1528.03,-610.72
115,275,752.279,-1624.75,-1509.39,-577.768
120,275,580.572,-1104.92,-1499.93,-526.921
125,275,318.605,-569.421,-1500.67,-457.99
130,275,-20.3742,-18.0363,-1508.32,-370.318
135,275,-405.972,541.79,-1513.53,-263.23
140,275,-792.312,1090.76,-1501.17,-137.059
145,275,-1125.97,1594.75,-1453.52,5.25849
150,275,-1358.04,2005.87,-1355.74,156.422
155,275,-1455.78,2269.58,-1201.59,303.603
160,275,-1408.97,2336.89,-997.183,428.735
165,275,-1228.4,2178.4,-760.966,510.647
170,275,-938.022,1795.12,-520.037,528.736
175,275,-564.974,1222.38,-304.026,467.184
180,275,-132.84,525.332,-138.65,318.546
0,280,-14181.7,-66.5557,1987.02,798.116
5,280,-14146.3,-2488.65,1801.91,1247.92
10,280,-13844.6,-4736.05,1507.26,1600.71
15,280,-13300.5,-6677.46,1139.6,1857.11
20,280,-12547.7,-8223.42,741.877,2024.52
25,280,-11626.6,-9331.83,354.493,2111.95
30,280,-10580.9,-10004.9,7.50931,2127.05
35,280,-9454.61,-10280.5,-283.281,2075.91
40,280,-8289.48,-10220.1,-515.541,1964.9
45,280,-7123.8,-9897.47,-696.012,1802.88
50,280,-5991.68,-9387.84,-835.029,1602.19
55,280,-4922.38,-8759.92,-942.268,1378.01
60,280,-3939.1,-8070.65,-1024.82,1146.22
65,280,-3057.78,-7362.94,-1087.28,921.049
70,280,-2286.41,-6665.95,-1132.8,713.253
75,280,-1625.5,-5997.01,-1164.12,529.354
80,280,-1069.59,-5364.17,-1184.03,371.943
85,280,-609.681,-4768.44,-1195.31,240.636
90,280,-235.723,-4205.8,-1200.5,133.282
95,280,60.8726,-3668.69,-1201.8,47.1111
100,280,285.202,-3147.49,-1201.41,-20.3161
105,280,437.532,-2631.96,-1202.15,-70.4222
110,280,513.205,-2112.49,-1208.02,-103.223
115,280,504.448,-1581.12,-1224.17,-117.31
120,280,404.431,-1032.33,-1255.47,-110.267
125,280,213.087,-464.27,-1303.98,-79.4683
130,280,-57.0908,119.243,-1365.66,-23.1035
135,280,-377.924,705.501,-1428.36,58.7794
140,280,-707.455,1269.57,-1472.46,163.362
145,280,-997.364,1772.82,-1475.1,284.306
150,280,-1203.7,2165.67,-1416.97,411.231
155,280,-1296.66,2395.67,-1289.02,529.609
160,280,-1265.4,2419.49,-1096.37,621.445
165,280,-1115.95,2215.69,-857.686,667.007
170,280,-864.07,1793.77,-600.723,647.558
175,280,-527.214,1196.68,-355.814,548.629
180,280,-120.25,495.57,-149.7,363.119
0,285,-13954.6,3.25797,3215.48,800.88
5,285,-13977.2,-2190.48,3013.82,1369.95
10,285,-13792.4,-4238.37,2702.53,1835.55
15,285,-13406.9,-6016.12,2318.26,2195.71
20,285,-12834,-7438.89,1903.83,2455.51
25,285,-12094,-8466.96,1499.16,2621.94
30,285,-11213.8,-9102.33,1133.26,2701.19
35,285,-10225.3,-9379.53,820.3,2698.82
40,285,-9163.58,-9353.99,560.809,2621.89
45,285,-8065.41,-9091.12,346.651,2480.99
50,285,-6967.16,-8657.19,167.012,2290.88
55,285,-5902.71,-8112.72,12.787,2069.09
60,285,-4900.86,-7508.11,-121.701,1833.45
65,285,-3983.16,-6881.73,-239.162,1599.44
70,285,-3162.56,-6260.03,-340.766,1378.43
75,285,-2443.64,-5658.89,-427.429,1177.17
80,285,-1824.19,-5085.64,-500.487,998.239
85,285,-1297.58,-4541.04,-561.805,841.164
90,285,-855.523,-4021.03,-613.649,703.772
95,285,-490.684,-3518.26,-658.68,583.5
100,285,-198.77,-3023.43,-700.235,478.573
105,285,20.1607,-2526.59,-742.811,388.928
110,285,161.742,-2018.28,-792.348,316.685
115,285,219.168,-1490.58,-855.733,265.956
120,285,187.017,-938.291,-938.999,241.825
125,285,66.3337,-360.744,-1044.24,248.69
130,285,-130.68,235.589,-1166.17,288.4
135,285,-378.556,833.814,-1289.99,358.855
140,285,-640.725,1403.97,-1392.56,453.483
145,285,-875.975,1902.97,-1447.34,561.622
150,285,-1047.13,2278.95,-1432.02,669.415
155,285,-1128.51,2480.36,-1335.66,760.818
160,285,-1109.03,2468.11,-1162.43,818.566
165,285,-989.83,2227.27,-930.471,825.344
170,285,-778.25,1774.77,-666.835,765.452
175,285,-481.89,1160.66,-401.064,627.083
180,285,-106.745,462.036,-159.611,404.929
0,290,-13621.2,73.0469,4419.46,797.548
5,290,-13700.6,-1874.69,4210.4,1444.15
10,290,-13624,-3704.57,3899.32,1984.26
15,290,-13382.5,-5298.88,3520.2,2413.42
20,290,-12971.3,-6577.46,3112.54,2734.79
25,290,-12393.2,-7503.47,2712.75,2954.02
30,290,-11660.7,-8079.62,2346.49,3076.55
35,290,-10796.3,-8338.23,2025.04,3107.9
40,290,-9830.36,-8329.61,1746.99,3055.75
45,290,-8799.13,-8111.74,1503.56,2931.88
50,290,-7741.24,-7742.48,1284.67,2752.4
55,290,-6694.26,-7274.2,1082.93,2536.08
60,290,-5691.12,-6750.58,894.892,2301.57
65,290,-4757.27,-6205.18,720.139,2064.73
70,290,-3909.12,-5661.41,559.574,1836.98
75,290,-3154.16,-5133.57,414.008,1624.88
80,290,-2492.54,-4628.32,283.39,1430.87
85,290,-1919.52,-4146.28,166.608,1254.5
90,290,-1428.35,-3683.48,61.5168,1093.94
95,290,-1012.86,-3232.7,-35.0665,947.474
100,290,-669.569,-2784.64,-127.532,814.738
105,290,-398.727,-2328.96,-221.691,697.674
110,290,-203.998,-1855.39,-324.699,600.826
115,290,-90.4932,-1354.99,-444.18,530.74
120,290,-61.3688,-821.783,-586.162,494.354
125,290,-113.821,-255.326,-751.905,496.646
130,290,-235.88,336.139,-934.548,538.241
135,290,-405.504,932.335,-1117.3,613.912
140,290,-592.851,1498.95,-1274.9,712.608
145,290,-765.362,1988.83,-1378.99,818.975
150,290,-893.934,2347.7,-1405.89,915.617
155,290,-957.779,2524.29,-1343.72,985.129
160,290,-945.913,2482.57,-1195.67,1011.33
165,290,-854.773,2212.78,-978.457,979.914
170,290,-683.523,1738.04,-717.071,879.095
175,290,-430.264,1114.59,-438.742,700.987
180,290,-92.4283,424.986,-168.307,443.657
0,295,-13184.2,142.28,5589.81,788.147
5,295,-13316.9,-1549.27,5381.47,1468.07
10,295,-13336.2,-3149.7,5083.9,2041.62
15,295,-13219.4,-4547.77,4725.92,2501.74
20,295,-12946.4,-5667.99,4341.06,2849.98
25,295,-12505.9,-6476.63,3959.85,3091.32
30,295,-11899,-6977.43,3602.96,3231.28
35,295,-11141.2,-7201.15,3278.21,3275.98
40,295,-10260.3,-7193.84,2982.68,3233.97
45,295,-9292.73,-7007.06,2708.14,3117.88
50,295,-8279.52,-6691.02,2446.58,2944.42
55,295,-7261.01,-6290.57,2193.57,2732.57
60,295,-6272.8,-5842.86,1948.67,2500.78
65,295,-5342.62,-5376.53,1714.03,2264.44
70,295,-4488.82,-4911.79,1492.53,2034.43
75,295,-3720.61,-4461.12,1286.34,1816.91
80,295,-3039.69,-4030.42,1096.22,1614.19
85,295,-2442.75,-3620.13,921.341,1426.17
90,295,-1924.24,-3226.3,759.34,1251.9
95,295,-1478.94,-2841.61,606.432,1091.1
100,295,-1103.79,-2456.22,457.436,945.337
105,295,-798.678,-2058.75,305.852,818.741
110,295,-565.839,-1637.38,144.262,717.927
115,295,-407.971,-1181.49,-34.596,650.976
120,295,-325.486,-683.943,-235.75,625.372
125,295,-313.793,-144.195,-459.069,645.285
130,295,-361.628,428.106,-696.319,708.988
135,295,-451.223,1009.89,-929.733,807.477
140,295,-560.416,1563.29,-1133.68,925.05
145,295,-666.092,2037.87,-1279.92,1041.79
150,295,-747.736,2377.45,-1345.02,1136.96
155,295,-789.75,2530.95,-1316.92,1191.93
160,295,-781.548,2464.74,-1197.73,1191.71
165,295,-715.352,2173.14,-1001.81,1125.23
170,295,-582.911,1684.16,-750.748,985.221
175,295,-373.721,1059.03,-468.067,768.817
180,295,-77.4077,384.701,-175.722,479.009
0,300,-12646.9,210.43,6717.62,772.747
5,300,-12828,-1222.55,6516.76,1440.66
10,300,-12928,-2589.64,6241.75,2005.18
15,300,-12913.5,-3786.24,5914.38,2456.64
20,300,-12752.5,-4741.66,5560.21,2795.21
25,300,-12422.6,-5425.14,5202.3,3025.77
30,300,-11917.2,-5841.32,4855.48,3154.72
35,300,-11247.1,-6019.57,4524.19,3189.43
