Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
95,230,30.486,-2640.76,-969.601,-3568.9
100,230,-103.651,-2096.73,-931.544,-3332.93
105,230,-230.6,-1594.21,-910.943,-3122.44
110,230,-340.451,-1129.68,-904.13,-2933.93
115,230,-422.635,-700.863,-906.514,-2763.66
120,230,-465.123,-307.833,-913.403,-2608
125,230,-453.865,45.8814,-921.434,-2462.99
130,230,-373.54,352.415,-929.893,-2322.91
135,230,-210.703,599.244,-940.681,-2178.81
140,230,40.3347,769.945,-955.978,-2017.74
145,230,370.144,846.507,-973.966,-1824.3
150,230,748.256,813.573,-984.728,-1584.53
155,230,1122.24,664.607,-969.349,-1290.96
160,230,1424.2,409.013,-904.248,-946.642
165,230,1584.31,77.5334,-769.873,-566.07
170,230,1547.91,-278.138,-559.827,-172.536
175,230,1290.79,-594.736,-285.438,206.919
180,230,827.944,-814.793,27.0243,546.891
0,235,178.594,-12192.4,123.723,-8463.19
5,235,-590.483,-12023.7,-573.663,-8285.9
10,235,-1249.54,-11901.3,-1258.38,-8065.9
15,235,-1743.99,-11812.5,-1881.49,-7815.86
20,235,-2047.91,-11725.9,-2403.27,-7540.4
25,235,-2166.54,-11598.8,-2802.41,-7237.65
30,235,-2130.67,-11389.8,-3077.88,-6904.97
35,235,-1984.89,-11069.7,-3243.26,-6544.68
40,235,-1774.74,-10627.2,-3317.81,-6165.76
45,235,-1537.66,-10068.1,-3319.44,-5780.86
50,235,-1300.06,-9410.6,-3262.47,-5401.59
55,235,-1078.95,-8679.67,-3158.98,-5035.34
60,235,-885.251,-7902.03,-3021.01,-4685.1
65,235,-726.276,-7103.35,-2861.37,-4351.33
70,235,-606.657,-6306.34,-2692.61,-4034.29
75,235,-528.186,-5529.41,-2525.49,-3735.36
80,235,-489.475,-4785.84,-2367.9,-3457.1
85,235,-485.976,-4083.52,-2224.76,-3202.46
90,235,-510.453,-3425.41,-2098.61,-2973.77
95,235,-553.778,-2810.71,-1990.26,-2771.96
100,235,-605.821,-2236.42,-1899.14,-2596.18
105,235,-656.19,-1698.92,-1823.22,-2443.95
110,235,-694.556,-1195.42,-1758.85,-2311.72
115,235,-710.333,-725.017,-1700.95,-2195.52
120,235,-691.777,-289.729,-1643.99,-2091.44
125,235,-625.158,104.597,-1583.54,-1995.36
130,235,-495.242,447.457,-1517.87,-1901.89
135,235,-288.393,723.457,-1448.18,-1802.99
140,235,1.29047,913.307,-1376.69,-1687.36
145,235,364.165,996.655,-1302.9,-1541.59
150,235,768.789,957.029,-1219.88,-1353.42
155,235,1161.1,788.588,-1113.53,-1116.03
160,235,1471.54,503.34,-966.458,-831.307
165,235,1629.56,136.025,-765.637,-510.457
170,235,1581.49,-257.211,-509.951,-171.789
175,235,1306.06,-609.132,-213.296,163.234
180,235,822.438,-859.357,99.0815,473.796
0,240,188.697,-12883.6,107.687,-7368.35
5,240,-854.601,-12695.5,-669.894,-7196.23
10,240,-1787.05,-12528.4,-1442.76,-6956.04
15,240,-2541.94,-12373.9,-2162.09,-6663.2
20,240,-3081.33,-12207,-2785.93,-6328.95
25,240,-3399.85,-11992.9,-3288.38,-5960.44
30,240,-3520.43,-11697.6,-3662.69,-5564.59
35,240,-3483.32,-11297.7,-3917.38,-5152.03
40,240,-3333.49,-10785.6,-4068.58,-4737.78
45,240,-3111.16,-10169.5,-4133.37,-4337.93
50,240,-2847.99,-9468.61,-4126.65,-3965.15
55,240,-2567.8,-8707.7,-4061.53,-3625.73
60,240,-2289.1,-7912.58,-3950.76,-3319.85
65,240,-2026.91,-7107.14,-3807.44,-3044.04
70,240,-1793.04,-6311.62,-3644.4,-2794.22
75,240,-1595.41,-5541.49,-3473.01,-2567.72
80,240,-1437.3,-4806.87,-3302.24,-2363.82
85,240,-1317.24,-4112.65,-3138.48,-2183.19
90,240,-1229.58,-3459.27,-2985.79,-2026.75
95,240,-1165.75,-2844.12,-2846.24,-1894.67
100,240,-1115.66,-2263.27,-2719.98,-1785.76
105,240,-1068.96,-1713.11,-2605.2,-1697.37
110,240,-1015.7,-1191.68,-2498.03,-1625.86
115,240,-946.205,-699.613,-2392.97,-1567.23
120,240,-850.048,-240.904,-2283.94,-1517.59
125,240,-714.98,176.383,-2166,-1473.07
130,240,-527.084,539.471,-2036.86,-1428.93
135,240,-273.638,830.764,-1897.2,-1378.41
140,240,50.8145,1029.01,-1749.1,-1312.06
145,240,436.57,1112.43,-1592.9,-1218.63
150,240,852.404,1064.03,-1424.24,-1087.68
155,240,1244.79,878.661,-1233.77,-912.908
160,240,1545.28,570.285,-1010.58,-694.748
165,240,1685.36,176.311,-748.613,-440.714
170,240,1614.49,-244.481,-452.303,-163.664
175,240,1315.25,-622.896,-138.014,120.914
180,240,810.673,-897.381,170.385,397.095
0,245,197.365,-13476.8,90.8308,-6217.43
5,245,-1130.11,-13265.4,-718.08,-6051.92
10,245,-2347.41,-13036.5,-1529.42,-5794.22
15,245,-3375.31,-12787.2,-2295.67,-5462.36
20,245,-4162.85,-12502.5,-2974.21,-5073.91
25,245,-4692.63,-12159.9,-3536.3,-4644.71
30,245,-4978.13,-11737.6,-3971.1,-4190.85
35,245,-5054.28,-11222.3,-4283.32,-3730.9
40,245,-4965.36,-10614,-4486.9,-3285.47
45,245,-4755.19,-9924.91,-4598.44,-2873.83
50,245,-4462.1,-9175.84,-4633.41,-2509.53
55,245,-4118.18,-8390.55,-4605.35,-2197.91
60,245,-3750.41,-7591.93,-4526.79,-1936.66
65,245,-3381.67,-6799.58,-4409.93,-1718.79
70,245,-3030.42,-6028.74,-4266.69,-1536.23
75,245,-2709.82,-5289.9,-4107.98,-1382.41
80,245,-2426.88,-4588.78,-3943.04,-1253.33
85,245,-2182.52,-3926.87,-3778.99,-1147.13
90,245,-1972.44,-3302.23,-3620.73,-1063.03
95,245,-1788.81,-2710.95,-3470.85,-1000.17
100,245,-1622.1,-2148.56,-3329.57,-956.866
105,245,-1462.73,-1611.56,-3194.75,-930.372
110,245,-1302.02,-1098.54,-3062.05,-917.213
115,245,-1132.07,-611.01,-2925.63,-913.728
120,245,-944.766,-154.082,-2779.41,-916.494
125,245,-730.402,262.911,-2618.61,-922.245
130,245,-477.554,625.875,-2440.98,-927.139
135,245,-175.539,915.935,-2246.94,-925.731
140,245,179.905,1110.69,-2038.21,-910.383
145,245,579.013,1187.49,-1815.39,-871.883
150,245,991.792,1128.95,-1576.05,-801.395
155,245,1367.27,930.297,-1315.01,-692.985
160,245,1640.8,606.462,-1027.61,-545.406
165,245,1748.56,196.079,-714.593,-362.282
170,245,1645.1,-241.295,-385.846,-150.892
175,245,1317.69,-636.506,-60.0343,79.3109
180,245,792.738,-928.575,240.391,317.372
0,250,204.53,-13967.4,73.2837,-5019.19
5,250,-1408.29,-13729.7,-717.028,-4863.03
10,250,-2912.3,-13423.3,-1515.57,-4595.53
15,250,-4215.34,-13052.8,-2277.21,-4236.95
20,250,-5252.75,-12616.1,-2960.34,-3810.22
25,250,-5994.23,-12107.2,-3535.4,-3338.55
30,250,-6443.13,-11521,-3989.39,-2845.68
35,250,-6628.74,-10858.6,-4324.68,-2356.43
40,250,-6595.14,-10130.5,-4553.79,-1895.54
45,250,-6390.95,-9355.04,-4693.03,-1484.24
50,250,-6062.68,-8554.51,-4758.08,-1136.35
55,250,-5651.92,-7750.5,-4762.31,-856.248
60,250,-5194.69,-6960.88,-4717.16,-639.71
65,250,-4721.34,-6198.54,-4633.1,-477.094
70,250,-4255.94,-5471.53,-4520.27,-357.222
75,250,-3815.53,-4783.81,-4388.36,-270.365
80,250,-3409.63,-4136.06,-4246.08,-209.616
85,250,-3040.77,-3526.43,-4100.56,-170.777
90,250,-2705.71,-2951.25,-3956.71,-151.411
95,250,-2397.5,-2406,-3816.88,-149.706
100,250,-2107.57,-1886.23,-3680.67,-163.655
105,250,-1827.67,-1388.61,-3545.09,-190.724
110,250,-1550.91,-911.783,-3405.17,-228
115,250,-1271.78,-457.174,-3254.96,-272.564
120,250,-985.128,-29.6877,-3088.83,-321.781
125,250,-684.663,361.535,-2902.76,-373.176
130,250,-362.502,702.464,-2695.05,-423.814
135,250,-11.0876,974.08,-2466.07,-469.447
140,250,371.811,1153.59,-2216.98,-504.023
145,250,776.166,1217.77,-1948.12,-520.104
150,250,1173.93,1148.69,-1658.18,-510.235
155,250,1518.37,941.261,-1345.38,-468.638
160,250,1750.88,610.327,-1010.51,-392.294
165,250,1814.68,194.27,-660.485,-280.938
170,250,1671.11,-248.331,-310.06,-136.405
175,250,1312.72,-650.231,20.0442,37.6892
180,250,768.77,-952.702,308.568,235.234
0,255,210.139,-14351.7,55.1788,-3782.75
5,255,-1680.31,-14085.5,-667.128,-3639.81
10,255,-3463.21,-13689,-1401.93,-3374.71
15,255,-5032.93,-13175.7,-2107.62,-3009.31
20,255,-6310.84,-12559.3,-2745.37,-2570.31
25,255,-7253.65,-11853.8,-3286.99,-2086.1
30,255,-7854.69,-11074.5,-3719.36,-1585.39
35,255,-8138.11,-10240.6,-4043.95,-1096.56
40,255,-8148.7,-9375.46,-4272.4,-645.966
45,255,-7941.13,-8504.74,-4420.53,-254.908
50,255,-7571.4,-7652.02,-4503.5,63.5501
55,255,-7091.47,-6835.43,-4533.68,306.087
60,255,-6546.55,-6065.9,-4520.67,478.102
65,255,-5973.77,-5347.64,-4472.61,590.632
70,255,-5401.55,-4679.98,-4397.32,656.579
75,255,-4849.4,-4059.46,-4302.69,687.658
80,255,-4328.22,-3481.42,-4196.32,692.794
85,255,-3841.41,-2940.87,-4084.59,677.922
90,255,-3386.55,-2432.91,-3971.8,646.695
95,255,-2957.62,-1952.96,-3859.42,601.472
100,255,-2547.18,-1496.97,-3746.01,544.148
105,255,-2148.4,-1061.86,-3627.57,476.605
110,255,-1756.26,-646.01,-3498.48,400.794
115,255,-1367.74,-249.932,-3352.86,318.61
120,255,-980.883,122.879,-3185.8,231.795
125,255,-593.335,464.934,-2994.29,142.1
130,255,-201.544,763.743,-2777.37,51.7672
135,255,197.987,1001.36,-2535.35,-35.8772
140,255,604.641,1155.37,-2268.69,-116.091
145,255,1007.76,1202.19,-1977.06,-182.983
150,255,1381.59,1123.06,-1659.7,-230.317
155,255,1684.73,911.845,-1317.31,-252.39
160,255,1866.32,582.263,-955.019,-244.431
165,255,1878.31,171.109,-584.702,-202.453
170,255,1690.03,-265.576,-225.077,-123.159
175,255,1299.7,-664.12,101.451,-4.722
180,255,738.951,-969.579,374.396,151.305
0,260,214.149,-14626.8,36.654,-2517.52
5,260,-1937.62,-14331.1,-570.344,-2392.5
10,260,-3982.14,-13836.1,-1192.73,-2145.62
15,260,-5799.94,-13165.4,-1793.68,-1799.32
20,260,-7298.56,-12350.9,-2339.05,-1382.07
25,260,-8422.37,-11428.9,-2804.18,-924.348
30,260,-9155.66,-10438.2,-3177.8,-456.355
35,260,-9518.57,-9418.23,-3461.74,-6.45357
40,260,-9557.79,-8407.19,-3666.98,400.538
45,260,-9335.11,-7438.23,-3808.11,745.634
50,260,-8916.86,-6535.83,-3898.7,1017.83
55,260,-8365.77,-5713.42,-3949.01,1214.98
60,260,-7736,-4973.65,-3966.08,1342.82
65,260,-7070.69,-4310.9,-3955.22,1412.26
70,260,-6401.49,-3715.04,-3921.62,1436.23
75,260,-5749.16,-3174.83,-3870.98,1426.83
80,260,-5125.04,-2680.18,-3809.29,1393.71
85,260,-4532.81,-2223.02,-3741.73,1343.55
90,260,-3970.61,-1797.29,-3671.53,1280.46
95,260,-3433.15,-1398.4,-3599.16,1206.69
100,260,-2913.99,-1022.81,-3522.13,1123.49
105,260,-2407.45,-667.749,-3435.64,1031.61
110,260,-1910.02,-331.243,-3333.7,931.719
115,260,-1420.82,-12.5788,-3210.57,824.565
120,260,-940.952,286.85,-3062.01,711.102
125,260,-472.091,562.223,-2885.82,592.657
130,260,-15.4007,803.759,-2681.45,471.167
135,260,427.971,995.659,-2448.99,349.407
140,260,853.946,1116.6,-2188.07,231.067
145,260,1250.81,1142.94,-1897.56,120.611
150,260,1595.08,1054.92,-1576.87,23.0627
155,260,1851.17,844.864,-1228.33,-56.0206
160,260,1976.78,524.534,-860.071,-110.269
165,260,1933.52,128.059,-487.408,-132.252
170,260,1699.3,-292.352,-131.766,-113.973
175,260,1278.08,-678.004,183.244,-48.6758
180,260,703.508,-979.077,437.376,66.2251
0,265,216.528,-14790.5,17.8503,-1233.13
5,265,-2172.13,-14466.2,-430.146,-1131.22
10,265,-4452.3,-13869.2,-895.514,-920.732
15,265,-6490.41,-13035,-1347.71,-623.497
20,265,-8180.81,-12014.9,-1759.17,-267.117
25,265,-9456.91,-10869.2,-2110.8,119.353
30,265,-10295.7,-9661.54,-2394.94,508.366
35,265,-10714.9,-8452.89,-2614.64,875.649
40,265,-10764.3,-7296.42,-2780.04,1201.42
45,265,-10513.7,-6232.73,-2903.42,1471.52
50,265,-10039.9,-5286.45,-2995.26,1678.33
55,265,-9416.22,-4465.49,-3062.41,1821.05
60,265,-8705.34,-3763.55,-3108.44,1904.84
65,265,-7955.66,-3164.95,-3135.44,1938.96
70,265,-7201.17,-2650.15,-3145.68,1934.49
75,265,-6463.08,-2200.28,-3142.49,1902.08
80,265,-5752.4,-1799.85,-3129.95,1850.49
85,265,-5072.53,-1437.54,-3111.79,1785.89
90,265,-4421.65,-1105.74,-3090.16,1711.87
95,265,-3794.86,-799.536,-3064.73,1629.87
100,265,-3186.22,-515.623,-3032.52,1539.91
105,265,-2590.73,-251.471,-2988.49,1441.24
110,265,-2005.87,-4.8652,-2926.69,1333.05
115,265,-1432.41,226.061,-2841.65,1214.95
120,265,-874.035,442.089,-2729.48,1087.34
125,265,-336.152,641.386,-2588.12,951.53
130,265,175.518,817.417,-2416.82,809.618
135,265,655.131,957.139,-2215.05,664.206
140,265,1094.92,1040.89,-1981.53,518.123
145,265,1481.77,1045.36,-1714.51,374.406
150,265,1794.14,949.973,-1413.35,236.731
155,265,2002.06,745.416,-1081.3,110.309
160,265,2071.73,441.078,-728.046,2.85716
165,265,1974.4,67.6823,-370.629,-75.1038
170,265,1696.47,-327.381,-31.7517,-111.372
175,265,1247.43,-691.506,264.315,-94.8574
180,265,662.711,-981.123,497.026,-19.359
0,270,217.26,-14841.7,-1.08935,60.64
5,270,-2376.55,-14491,-251.385,134.222
10,270,-4858.74,-13794.4,-520.804,289.145
15,270,-7081.67,-12799.8,-786.87,505.762
20,270,-8927.64,-11578.5,-1030.42,760.229
25,270,-10321.1,-10215.6,-1239.71,1028.86
30,270,-11233.9,-8799.33,-1411.98,1291.13
35,270,-11683.4,-7411.61,-1551.95,1531
40,270,-11723.7,-6119.91,-1668.33,1737.16
45,270,-11432.8,-4971.35,-1769.72,1902.58
50,270,-10897.7,-3989.94,-1861.78,2024.24
55,270,-10201.5,-3177.71,-1946.41,2102.75
60,270,-9414.67,-2519.61,-2022.75,2141.92
65,270,-8590.22,-1990.48,-2089.11,2147.94
70,270,-7763.95,-1562.1,-2144.7,2128.23
75,270,-6956.97,-1208.55,-2190.34,2090.17
80,270,-6179.41,-909.089,-2228.12,2039.91
85,270,-5433.73,-648.915,-2260.39,1981.7
90,270,-4717.46,-418.373,-2288.48,1917.54
95,270,-4025.42,-211.595,-2311.83,1847.36
100,270,-3351.63,-25.0268,-2327.75,1769.5
105,270,-2691.24,143.861,-2331.75,1681.51
110,270,-2042.27,297.526,-2318.49,1581.02
115,270,-1406.59,438.742,-2282.88,1466.63
120,270,-789.913,570.099,-2220.93,1338.48
125,270,-200.643,692.375,-2130.01,1198.22
130,270,351.646,802.015,-2008.43,1048.48
135,270,856.979,888.693,-1854.61,891.945
140,270,1304.13,934.658,-1666.47,730.691
145,270,1678.42,917.419,-1441.77,566.24
150,270,1959.7,816.175,-1179.87,400.729
155,270,2122.76,620.4,-884.205,238.784
160,270,2141.39,337.166,-564.64,89.1788
165,270,1995.57,-6.56224,-238.179,-34.8594
170,270,1679.44,-368.874,72.6252,-117.459
175,270,1207.5,-704.069,343.419,-143.838
180,270,616.871,-975.702,552.894,-104.796
0,275,216.338,-14780,-20.0207,1353.95
5,275,-2544.6,-14406.9,-40.128,1394.38
10,275,-5188.84,-13618.8,-81.6865,1475.1
15,275,-7555.19,-12476.1,-132.292,1580.45
20,275,-9515.47,-11070.4,-182.939,1693.46
25,275,-10987.5,-9510.16,-230.565,1799.85
30,275,-11940.7,-7906.94,-278.02,1890.33
35,275,-12394.2,-6361.56,-331.663,1961
40,275,-12407.3,-4953.83,-397.855,2011.89
45,275,-12065.9,-3735.88,-479.959,2045.01
50,275,-11466.2,-2730.36,-577.03,2062.73
55,275,-10700.2,-1933.64,-684.436,2067.08
60,275,-9844.69,-1322.81,-795.773,2059.9
65,275,-8956.84,-864.521,-905.021,2043.18
70,275,-8073.87,-523.132,-1008.08,2019.26
75,275,-7216.56,-266.566,-1103.27,1990.57
80,275,-6393.73,-69.2917,-1190.84,1959.1
85,275,-5606.29,87.0701,-1272.01,1925.78
90,275,-4850.42,214.63,-1347.76,1890.02
95,275,-4119.89,320.789,-1418,1849.56
100,275,-3408.07,409.948,-1481.08,1800.81
105,275,-2709.87,485.111,-1533.87,1739.52
110,275,-2023.44,549.184,-1572.19,1661.95
115,275,-1351.29,605.683,-1591.44,1565.9
120,275,-700.359,658.424,-1587.27,1451.42
125,275,-81.0134,709.891,-1555.99,1320.72
130,275,494.524,758.532,-1494.48,1177.07
135,275,1013.21,796.062,-1399.95,1023.3
140,275,1460.99,806.546,-1269.58,860.664
145,275,1821.57,768.869,-1100.95,689.094
150,275,2075.46,662.927,-893.281,509.058
155,275,2200.91,477.87,-649.549,324.432
160,275,2177.64,218.961,-378.471,144.807
165,275,1992.69,-90.5778,-95.446,-14.2697
170,275,1646.64,-414.654,178.411,-133.813
175,275,1158.25,-714.985,419.204,-196.04
180,275,566.335,-962.856,604.554,-189.435
0,280,213.77,-14605.7,-38.7996,2636.96
5,280,-2671.2,-14216.1,196.552,2640.27
10,280,-5432.76,-13349.8,406.739,2630.17
15,280,-7897.26,-12080.3,591.937,2596.94
20,280,-9927.98,-10517.8,749.445,2533.68
25,280,-11438.8,-8792.53,872.802,2439.32
30,280,-12399.3,-7035.93,953.419,2319.63
35,280,-12832.2,-5364.56,983.91,2185.95
40,280,-12802.8,-3867.6,961.441,2051.88
45,280,-12404.3,-2600.26,889.476,1929.58
50,280,-11740.8,-1583.24,777.228,1827.16
55,280,-10910.8,-807.85,637.305,1747.95
60,280,-9996.7,-244.814,482.727,1691.38
65,280,-9058.63,145.592,324.482,1654.54
70,280,-8135.08,404.754,170.205,1633.71
75,280,-7246.42,569.675,24.0378,1625.24
80,280,-6400.06,669.992,-112.703,1625.68
85,280,-5595.02,727.406,-240.479,1631.51
90,280,-4825.56,756.622,-360.447,1638.66
95,280,-4083.86,766.983,-473.542,1642.19
100,280,-3362.15,764.306,-579.808,1636.38
105,280,-2654.67,752.648,-677.994,1615.37
110,280,-1959.27,735.744,-765.448,1574.28
115,280,-1278.43,717.795,-838.304,1510.36
120,280,-619.333,703.186,-891.939,1423.71
125,280,7.05719,694.927,-921.56,1316.97
130,280,587.342,692.108,-922.706,1193.83
135,280,1106.71,687.442,-891.483,1057.01
140,280,1549.06,666.521,-824.604,906.806
145,280,1896.51,610.165,-719.532,741.504
150,280,2129.33,500.091,-575.176,559.965
155,280,2227.58,326.291,-393.317,365.333
160,280,2174.78,93.0224,-180.417,167.878
165,280,1962.9,-179.917,50.9835,-14.8843
170,280,1597.2,-462.29,282.202,-161.43
175,280,1099.88,-723.437,490.26,-251.705
180,280,511.49,-942.681,651.612,-272.633
0,285,209.575,-14320.3,-57.2833,3899.89
5,285,-2752.63,-13921,450.815,3863.41
10,285,-5583.73,-12994.9,927.961,3749.21
15,285,-8099.31,-11627.3,1359.94,3555.62
20,285,-10156.4,-9945.32,1731.05,3288.8
25,285,-11667.6,-8097.06,2024.99,2964.23
30,285,-12605.1,-6230.1,2227.91,2605.79
35,285,-12996.6,-4472.31,2332.49,2242.3
40,285,-12914,-2918.65,2340.83,1902.08
45,285,-12456.7,-1625.19,2264.7,1607.77
50,285,-11734.3,-610.177,2122.96,1373.12
55,285,-10850.3,139.222,1937.31,1202.44
60,285,-9890.48,656.744,1728.29,1092.45
65,285,-8917.12,986.337,1512.41,1035.07
70,285,-7969.58,1173.19,1301.1,1020.15
75,285,-7067.98,1257.74,1100.93,1037.36
80,285,-6218.49,1272.73,914.534,1077.1
85,285,-5418.31,1242.65,741.798,1130.68
90,285,-4659.73,1184.65,580.985,1189.94
95,285,-3933.08,1110.19,429.759,1246.94
100,285,-3229.11,1026.89,286.116,1293.84
105,285,-2540.9,940.34,149.199,1323.41
110,285,-1865.28,855.43,19.8926,1329.95
115,285,-1203.76,776.938,-98.986,1310.34
120,285,-562.457,709.161,-202.998,1264.64
125,285,48.5168,654.479,-286.854,1195.52
130,285,616.085,611.315,-345.341,1106.56
135,285,1124.9,572.409,-374,999.854
140,285,1557.53,524.628,-369.326,874.516
145,285,1894.39,451.287,-328.628,727.307
150,285,2114.57,337.009,-250.105,555.754
155,285,2198.14,173.804,-133.685,362.504
160,285,2130.11,-34.1848,17.2429,158.516
165,285,1905.05,-270.076,193.797,-37.0422
170,285,1531.09,-509.242,380.344,-200.697
175,285,1032.85,-728.538,555.174,-310.876
180,285,452.752,-915.333,693.712,-353.755
0,290,203.785,-13925.9,-75.331,5133.15
5,290,-2786.67,-13525,714.317,5055.77
10,290,-5638.18,-12561.1,1464.69,4828.69
15,290,-8158.02,-11130,2145.17,4460.24
20,290,-10199.6,-9372.42,2726.15,3972.22
25,290,-11676.4,-7450.38,3181.59,3399.3
30,290,-12565.4,-5522.42,3493.41,2785.57
35,290,-12900.3,-3722.84,3655.82,2178.42
40,290,-12759.1,-2148.5,3677.37,1621.09
45,290,-12246.2,-854.08,3579.43,1146.25
50,290,-11474.8,145.089,3391.45,772.605
55,290,-10550.7,864.847,3144.97,505.026
60,290,-9560.96,1341.39,2868.55,337.38
65,290,-8569,1620.59,2584.63,256.489
70,290,-7614.59,1749.33,2308.68,245.884
75,290,-6717.69,1769.81,2049.71,288.595
80,290,-5883.67,1716.68,1811.53,368.78
85,290,-5108.46,1616.47,1594.14,472.344
90,290,-4382.68,1488.37,1395,586.891
95,290,-3694.92,1345.85,1210.28,701.416
100,290,-3034.18,1198.44,1036,806.126
105,290,-2391.78,1053.41,869.243,892.667
110,290,-1762.62,916.763,708.977,954.768
115,290,-1145.97,793.594,556.532,988.988
120,290,-545.56,687.494,415.372,995.018
125,290,30.7425,599.388,290.27,974.966
130,290,571.401,526.223,186.205,931.497
135,290,1061.46,460.256,107.506,865.523
140,290,1482.57,389.624,57.6512,774.79
145,290,1813.3,300.636,39.6565,654.773
150,290,2030.55,181.652,56.4665,502.159
155,290,2112.74,27.5974,110.49,319.527
160,290,2044.23,-156.728,201.82,118.641
165,290,1819.93,-356.759,325.505,-79.9472
170,290,1449.1,-552.995,469.164,-251.398
175,290,957.879,-729.382,612.582,-373.393
180,290,390.568,-881.018,730.532,-432.186
0,295,196.444,-13425.5,-92.8053,6327.34
5,295,-2772.58,-13031.5,978.485,6209.83
10,295,-5595.76,-12054.4,1999.47,5866.38
15,295,-8075.13,-10598,2921.54,5317
20,295,-10063.1,-8812.85,3700.62,4601.11
25,295,-11476.4,-6869.85,4301.5,3774.29
30,295,-12297.7,-4933.03,4703.19,2901.8
35,295,-12567.3,-3138.18,4903.07,2049.66
40,295,-12368.2,-1580.27,4917.66,1275.22
45,295,-11808.3,-310.506,4778.92,620.049
50,295,-11001.9,659.056,4527.46,106.81
55,295,-10054.9,1346.2,4204.89,-259.666
60,295,-9053.95,1787.65,3847.92,-488.419
65,295,-8062.06,2028.99,3485.07,-597.384
70,295,-7118.87,2116.71,3135.99,-608.805
75,295,-6244.23,2093.03,2812.24,-545.732
80,295,-5443.2,1993.21,2518.84,-429.804
85,295,-4710.96,1844.88,2255.87,-280.154
90,295,-4037.02,1668.67,2020.01,-113.151
95,295,-3408.44,1479.62,1806.03,57.4058
100,295,-2812.3,1288.85,1608.2,220.022
105,295,-2237.53,1104.9,1421.59,365.455
110,295,-1676.18,934.504,1243.1,486.96
115,295,-1124.18,782.597,1072.06,580.616
120,295,-581.77,651.666,910.043,645.293
125,295,-53.6196,540.917,760.206,681.812
130,295,451.038,445.774,626.301,691.203
135,295,918.153,358.157,511.899,672.667
140,295,1328.66,267.751,420.279,622.505
145,295,1659.01,164.211,354.972,535.272
150,295,1883.16,40.0211,320.345,407.413
155,295,1976.52,-106.55,321.287,241.955
160,295,1921.04,-269.546,361.269,51.6445
165,295,1710.22,-436.113,439.019,-141.814
170,295,1352.92,-591.185,545.21,-312.768
175,295,875.949,-725.081,661.236,-438.891
180,295,325.412,-839.998,761.793,-507.327
0,300,187.608,-12823,-109.573,7473.38
5,300,-2711.2,-12444.5,1234.79,7318.45
10,300,-5459.26,-11479.7,2515.31,6860.89
15,300,-7857.04,-10037.5,3664.36,6133.53
20,300,-9758.8,-8273.84,4623.32,5194.55
25,300,-11086,-6362.79,5348.66,4121.06
30,300,-11827.7,-4468.54,5817.94,2999.33
35,300,-12029.9,-2723.66,6033.29,1913
40,300,-11779.6,-1217.95,6020.44,932.049
45,300,-11185.9,2.57389,5822.67,105.324
50,300,-10362.3,929.321,5491.85,-541.822
55,300,-9412.47,1581.12,5079.49,-1005.23
60,300,-8421.08,1993.64,4630.19,-1296.84
65,300,-7449.65,2210.27,4178.46,-1438.82
70,300,-6537.04,2275.23,3748.16,-1458.35
75,300,-5702.81,2229.14,3353.54,-1383.62
80,300,-4951.83,2106.5,3001.01,-1241.19
85,300,-4278.89,1934.95,2690.94,-1054.43
90,300,-3672.66,1735.66,2419.45,-843.047
95,300,-3118.81,1524.46,2180.12,-623.152
100,300,-2602.37,1313.21,1965.59,-407.601
105,300,-2109.53,1110.95,1768.96,-206.353
110,300,-1628.93,924.431,1584.85,-26.6534
115,300,-1152.65,757.972,1410.01,126.845
120,300,-676.985,612.923,1243.39,251.739
125,300,-203.077,487.188,1085.76,346.985
130,300,262.377,375.365,938.964,411.428
135,300,706.388,269.742,805.464,442.244
140,300,1109.24,162.003,688.264,434.329
145,300,1445.1,45.2346,591.455,381.711
150,300,1684.55,-84.1003,520.784,281.158
155,300,1799.21,-224.496,483.288,136.619
160,300,1767.52,-368.659,485.196,-38.0109
165,300,1580.33,-504.892,528.188,-220.064
170,300,1245,-621.707,605.473,-383.558
175,300,788.267,-714.814,700.057,-506.813
180,300,257.779,-792.585,787.255,-578.607
0,305,177.344,-12122.8,-125.508,8562.54
5,305,-2604.82,-11768.2,1475.03,8374.86
10,305,-5234.36,-10840.8,2996.19,7811.25
15,305,-7514.25,-9451.36,4351.14,6917.82
20,305,-9303.31,-7756.03,5467.14,5771.57
25,305,-10529,-5926.69,6293.37,4470.62
30,305,-11186.3,-4122.42,6807.26,3120.95
35,305,-11325.8,-2468.55,7016.97,1822.02
40,305,-11036.3,-1047.18,6958.24,654.388
45,305,-10425.9,101.963,6685.89,-327.651
50,305,-9605.18,973.786,6262.84,-1097.34
55,305,-8674.13,1587.44,5749.94,-1651.78
60,305,-7714.02,1976.39,5199.24,-2005.71
65,305,-6784.01,2180.45,4650.88,-2184.91
70,305,-5921.62,2240.17,4132.86,-2220.49
75,305,-5145.75,2193.07,3662.3,-2144.65
80,305,-4460.86,2071.58,3247.26,-1987.7
85,305,-3861.19,1902.12,2888.72,-1776.28
90,305,-3334.47,1705.21,2582.53,-1532.62
95,305,-2864.91,1496.3,2321.3,-1274.54
100,305,-2435.5,1286.88,2096.08,-1015.93
105,305,-2029.7,1085.48,1897.85,-767.287
