generated_index,sample_index,k,ratio,round,local_index,mask_family,mask_hash,parent_origin,parent_source_index,quick_active_rl_floor_db,quick_high_active_rl_floor_db,active_port_score_mean,selected_for_full_refine
1858,426128,6,0.7,initial,2,three_frequency_guided_swap_02,9c06e784aec22067,adversarial_multi_corner_refinement,9382,1.790536926902109,1.790536926902109,-0.026535178769260013,0
1859,426128,6,0.7,initial,3,three_frequency_guided_swap_03,ca20d5d64c84f4cc,adversarial_multi_corner_refinement,9382,1.7400791258844204,1.7400791258844204,-0.023123135541811415,0
1860,426128,6,0.7,initial,4,three_frequency_guided_swap_04,0ae86d11d02ac710,adversarial_multi_corner_refinement,9382,1.7556321274066944,1.7556321274066944,-0.016863948128620264,0
1861,426128,6,0.7,initial,5,three_frequency_guided_swap_05,7ee0b0c78d5606e8,adversarial_multi_corner_refinement,9382,1.5839038587598608,1.5839038587598608,-0.01134379459893222,0
1862,426128,6,0.7,initial,6,three_frequency_guided_swap_06,d338eb817e6b118e,adversarial_multi_corner_refinement,9382,-0.24832737076334213,0.25114488299222576,-0.006405121301733255,0
1863,426128,6,0.7,initial,7,three_frequency_guided_swap_07,80f798c16ef47136,adversarial_multi_corner_refinement,9382,-0.6533139840864881,-0.17423727721791404,-0.0018877738448993629,0
1864,426128,6,0.7,initial,8,failed_best_swap_00_1,3ee89e7b6cbf3d71,adversarial_multi_corner_refinement,9382,-1.0879648896455907,-0.6121549241820062,-0.03834933754768763,0
1865,426128,6,0.7,initial,9,failed_best_swap_00_2,a5b642b052c3ca99,adversarial_multi_corner_refinement,9382,0.06700873431070747,0.6965909677896415,-0.03825809166881765,0
1866,426128,6,0.7,initial,10,failed_best_swap_00_3,b18969446529d57c,adversarial_multi_corner_refinement,9382,5.19289289806249,6.099191075295444,-0.036772658370607024,0
1867,426128,6,0.7,initial,11,failed_best_swap_01_1,adaf80954e7775f3,hard_positive_swap_03,9391,-7.826646000976872,-7.127432444449116,0.01592612686675727,0
1868,426128,6,0.7,initial,12,failed_best_swap_01_2,fdea8c1d8039a705,hard_positive_swap_03,9391,-10.703455939992235,-10.63587144381838,0.016625829814395966,0
1869,426128,6,0.7,initial,13,failed_best_swap_01_3,e71ae38373420dd0,hard_positive_swap_03,9391,-9.42445600813179,-8.650366113975124,0.017531393372678207,0
1870,426128,6,0.7,initial,14,power_top,f51e18f8b6ab921b,hard_positive_swap_03,9391,-11.537380416266148,-10.760345688473752,0.05587937238417069,0
1871,426128,6,0.7,initial,15,parent_normalized,925f5b325be36fc6,adversarial_multi_corner_refinement,9382,7.562796577496318,7.872463545113475,-0.038533522852005946,1
1872,426128,6,0.7,initial,16,ring_quadrant,0f8928703c2c4ed9,hard_positive_swap_03,9391,-14.539493110902457,-14.369399326745175,0.04878049115609655,0
1873,426128,6,0.7,initial,17,mirrored_pair,b7978ed5edc552b2,hard_positive_swap_03,9391,-16.34943529819591,-16.334476879151964,0.05074819878353197,0
1874,426128,6,0.7,initial,18,min_spacing_150,b83b8cea62abbbd6,hard_positive_swap_03,9391,-15.81204824947184,-13.584487064703366,0.04963405459571346,0
1875,426128,6,0.7,initial,19,edge_density,56d5f47333b26db1,hard_positive_swap_03,9391,-16.552254845707747,-13.525071750342256,0.04987730986594285,0
1876,426128,6,0.7,initial,20,center_density,fa416fdad99e92a3,hard_positive_swap_03,9391,-9.798652311289192,-9.2845688004088,0.047762548841341554,0
1877,426128,6,0.7,initial,21,checker_balance,4b5c57390a18b514,hard_positive_swap_03,9391,-11.775194382917055,-11.775194382917055,0.03012329800032306,0
1878,426128,6,0.7,initial,22,hard_positive_neighbor_00,ad833b509b429c25,hard_positive_swap_03,9391,-10.112842148090799,-7.255573743386869,0.017267123744970143,0
1879,426128,6,0.7,initial,23,hard_positive_swap_00,5de81f4bd0091fc4,hard_positive_swap_03,9391,-10.223874719973798,-7.425528369003792,0.017917439728468217,0
1880,426128,6,0.7,alternating,0,three_frequency_guided_swap_00,dd123db16667a4ce,best_initial_refined,600,5.965642912428233,5.965642912428233,-0.017683893467924858,0
1881,426128,6,0.7,alternating,1,three_frequency_guided_swap_01,a28adf38b7c4543a,best_initial_refined,600,0.5842185328818159,2.0770335132057354,-0.0005575762403039326,0
1882,426128,6,0.7,alternating,2,three_frequency_guided_swap_02,4ad01e122e07b837,best_initial_refined,600,1.5291141319200934,1.5925157975071227,0.0048641545093388375,0
1883,426128,6,0.7,alternating,3,three_frequency_guided_swap_03,3fac8e321f6cf4d6,best_initial_refined,600,-0.570024635551131,-0.5021704787253147,0.00963149079189967,0
1884,426128,6,0.7,alternating,4,three_frequency_guided_swap_04,4de9252aba7c5a4a,best_initial_refined,600,-0.9553549592364919,-0.9379148653476616,0.013969073745470729,0
1885,426128,6,0.7,alternating,5,three_frequency_guided_swap_05,c05a52a20147f1ae,best_initial_refined,600,5.96643711786001,5.96643711786001,-0.017855204079457128,1
1886,426128,6,0.7,alternating,6,three_frequency_guided_swap_06,3cec45e53421f926,best_initial_refined,600,2.1735621693955847,2.1735621693955847,-0.014318650493196184,0
1887,426128,6,0.7,alternating,7,three_frequency_guided_swap_07,cca2f761598739d7,best_initial_refined,600,2.162799554297933,2.162799554297933,-0.010934595422864082,0
1888,426128,6,0.8,initial,0,three_frequency_guided_swap_00,c366cb15cc5ce505,adversarial_multi_corner_refinement,9347,6.8577093630438535,7.175985816141973,-0.03247377437204263,1
1889,426128,6,0.8,initial,1,three_frequency_guided_swap_01,884d53c34aff2442,adversarial_multi_corner_refinement,9347,6.581309381783528,7.3443436426745645,-0.02897394734757824,0
1890,426128,6,0.8,initial,2,three_frequency_guided_swap_02,43726d5273e003f0,adversarial_multi_corner_refinement,9347,5.649886190967342,6.630110652882266,-0.02587693480169492,0
1891,426128,6,0.8,initial,3,three_frequency_guided_swap_03,c320f2ad87ee30de,adversarial_multi_corner_refinement,9347,4.1706422932237235,4.243806800272173,-0.023273682253055122,0
1892,426128,6,0.8,initial,4,three_frequency_guided_swap_04,9620efbf99b3e8aa,adversarial_multi_corner_refinement,9347,3.966782379809841,4.18255909514506,-0.018479339299823653,0
1893,426128,6,0.8,initial,5,three_frequency_guided_swap_05,2aa93dd9c1950393,adversarial_multi_corner_refinement,9347,1.1310916651288203,1.1310916651288203,-0.014397703474268834,0
1894,426128,6,0.8,initial,6,three_frequency_guided_swap_06,8ad394dc412080e5,adversarial_multi_corner_refinement,9347,0.9326168967930272,0.9326168967930272,-0.01052201033980177,0
1895,426128,6,0.8,initial,7,three_frequency_guided_swap_07,5f81f03cd17ae8af,adversarial_multi_corner_refinement,9347,0.9237069414758177,0.9237069414758177,-0.007422720145474547,0
1896,426128,6,0.8,initial,8,failed_best_swap_00_1,0d7ceb944c3aa422,adversarial_multi_corner_refinement,9347,-2.32917692529642,-1.7858138669284562,-0.03525518629650115,0
1897,426128,6,0.8,initial,9,failed_best_swap_00_2,56bcd3a052515464,adversarial_multi_corner_refinement,9347,-3.547775468624072,-2.3748129628164962,-0.03495770852256641,0
1898,426128,6,0.8,initial,10,failed_best_swap_00_3,4a16d5200eed4eeb,adversarial_multi_corner_refinement,9347,-1.764818960444975,-1.5235809784924497,-0.035092908446018485,0
1899,426128,6,0.8,initial,11,failed_best_swap_01_1,3546b750f34931d1,local_swap_02,9361,-7.014417008888296,-6.556709362353326,-0.0039478774484618985,0
1900,426128,6,0.8,initial,12,failed_best_swap_01_2,00969d8367e53ab0,local_swap_02,9361,-5.690808277408137,-5.612845390669263,-0.004528102561555453,0
1901,426128,6,0.8,initial,13,failed_best_swap_01_3,978ca0430556c211,local_swap_02,9361,-1.496231072601347,-1.496231072601347,-0.005100977847331835,0
1902,426128,6,0.8,initial,14,power_top,a0e8dcf6a5f81847,local_swap_02,9361,-30.77770697606425,-30.77770697606425,0.02456457130837774,0
1903,426128,6,0.8,initial,15,parent_normalized,03de2e8edfd88f14,adversarial_multi_corner_refinement,9347,6.855760980718257,7.53455144886563,-0.03634862595811369,0
1904,426128,6,0.8,initial,16,ring_quadrant,b409939960fe7569,local_swap_02,9361,-32.13358615189382,-32.13358615189382,0.020855844375470636,0
1905,426128,6,0.8,initial,17,mirrored_pair,6981d7522db68ba1,local_swap_02,9361,-35.92235886454943,-35.92235886454943,0.019740477021408128,0
1906,426128,6,0.8,initial,18,min_spacing_150,7454f68be5bb662d,local_swap_02,9361,-20.834200169048653,-19.50210294105869,0.016936140745908386,0
1907,426128,6,0.8,initial,19,edge_density,774f7d9d9e35a7ba,local_swap_02,9361,-24.174729198945577,-22.936010811977148,0.0183113616954728,0
1908,426128,6,0.8,initial,20,center_density,7d98a00b2c967aaa,local_swap_02,9361,-27.427166690548784,-27.427166690548784,0.021755029661587672,0
1909,426128,6,0.8,initial,21,checker_balance,9104770878ff1977,adversarial_multi_corner_refinement,9347,-12.31719404551054,-12.105749157851475,0.011187622006000522,0
1910,426128,6,0.8,initial,22,hard_positive_neighbor_00,d76a78a0fa00df80,adversarial_multi_corner_refinement,9347,-10.931137810382195,-10.299660688993313,0.006951137721798271,0
1911,426128,6,0.8,initial,23,hard_positive_swap_00,dc91d2191b10f8ec,adversarial_multi_corner_refinement,9347,-11.227635319741939,-10.14021752968535,0.006974514215463371,0
1912,426128,6,0.8,alternating,0,three_frequency_guided_swap_00,02b235e59e7ffcfc,best_initial_refined,614,0.6008307844118781,1.113281392902369,-0.014777548953171725,0
1913,426128,6,0.8,alternating,1,three_frequency_guided_swap_01,d51e7b29cec5cb2f,best_initial_refined,614,-4.060655844251209,-3.8428639712046526,-0.01046990155741577,0
1914,426128,6,0.8,alternating,2,three_frequency_guided_swap_02,953b1b9d5a31a83f,best_initial_refined,614,-3.5561594005907087,-3.3568291511908432,-0.006602456028536786,0
1915,426128,6,0.8,alternating,3,three_frequency_guided_swap_03,2f04145e83042ae5,best_initial_refined,614,-3.601839178840427,-3.365999555282193,-0.0031083939857779667,0
1916,426128,6,0.8,alternating,4,three_frequency_guided_swap_04,dcef4736fcefb389,best_initial_refined,614,-3.7468535778219665,-3.5757489444578257,-6.776749552885333e-05,0
1917,426128,6,0.8,alternating,5,three_frequency_guided_swap_05,2fdec3ca4e075458,best_initial_refined,614,3.1798924782050673,3.1798924782050673,-0.023303386183973537,1
1918,426128,6,0.8,alternating,6,three_frequency_guided_swap_06,f04965ecf4dd4d77,best_initial_refined,614,0.6795605311827353,1.190503400155469,-0.020723799147118558,0
1919,426128,6,0.8,alternating,7,three_frequency_guided_swap_07,239451c7f1d14c9d,best_initial_refined,614,0.5570165396823347,1.0813581008860225,-0.01820735227971646,0
1920,426125,6,0.5,initial,0,three_frequency_guided_swap_00,4b43b497b01ec2ef,hard_positive_neighbor_00,9064,2.0654832226146027,3.5558843364357484,0.024760297734354397,0
1921,426125,6,0.5,initial,1,three_frequency_guided_swap_01,d8d7ef985bab2998,hard_positive_neighbor_00,9064,1.6349604335992645,1.6772204133620485,0.030608884347191848,0
1922,426125,6,0.5,initial,2,three_frequency_guided_swap_02,df9e63ab6d3f6434,hard_positive_neighbor_00,9064,-3.793446298321183,-2.7528176771006807,0.03616751424060609,0
1923,426125,6,0.5,initial,3,three_frequency_guided_swap_03,1503f2ec44df2542,hard_positive_neighbor_00,9064,-7.029517958974391,-4.612149254700947,0.041538558709518204,0
1924,426125,6,0.5,initial,4,three_frequency_guided_swap_04,a30906f81a70b4f0,hard_positive_neighbor_00,9064,-4.397373330065701,-2.7883281591463946,0.05141375423654884,0
1925,426125,6,0.5,initial,5,three_frequency_guided_swap_05,31db3ad15080600b,hard_positive_neighbor_00,9064,-4.962371743563409,-3.5955923199627478,0.06073196881665657,0
1926,426125,6,0.5,initial,6,three_frequency_guided_swap_06,7516740c7426b6eb,hard_positive_neighbor_00,9064,-4.806505910242123,-3.517771907759377,0.06965089888987183,0
1927,426125,6,0.5,initial,7,three_frequency_guided_swap_07,de95c9a5595d3e5c,hard_positive_neighbor_00,9064,-4.666582712330648,-3.489271902293128,0.07788732275477567,0
1928,426125,6,0.5,initial,8,failed_best_swap_00_1,3f71aa149002c82b,hard_positive_neighbor_00,9064,-1.0861398247225025,-0.5731516207684616,0.01940775781590672,0
1929,426125,6,0.5,initial,9,failed_best_swap_00_2,042ab349c7c26330,hard_positive_neighbor_00,9064,-2.9803835513759807,-2.4952903179423283,0.01952864228978693,0
1930,426125,6,0.5,initial,10,failed_best_swap_00_3,4ad89d7910cc29c6,hard_positive_neighbor_00,9064,-2.0113177031387752,-1.9818373159078861,0.021036673788468196,0
1931,426125,6,0.5,initial,11,failed_best_swap_01_1,d2c66609eb31d82d,continuation_swap_03,9079,-3.6036994051657913,-3.6036994051657913,0.04149659175081491,0
1932,426125,6,0.5,initial,12,failed_best_swap_01_2,ce6a70655bff50c5,continuation_swap_03,9079,-4.347080671680434,-4.336201659991149,0.04447022257043054,0
1933,426125,6,0.5,initial,13,failed_best_swap_01_3,34edb80eb17e9dc3,continuation_swap_03,9079,-5.896680276489082,-5.505106239031187,0.0470781469605875,0
1934,426125,6,0.5,initial,14,power_top,ddc185ecbcf84e24,continuation_swap_03,9079,-41.96879014084385,-27.40208468947329,0.18957347132648308,0
1935,426125,6,0.5,initial,15,parent_normalized,067050bd15d7966c,hard_positive_neighbor_00,9064,3.365718898393371,3.548067296839084,0.018431740558737607,1
1936,426125,6,0.5,initial,16,ring_quadrant,22225583fe6d1978,continuation_swap_03,9079,-38.323945867396844,-27.43031568931704,0.18538338885954359,0
1937,426125,6,0.5,initial,17,mirrored_pair,9482b6d33490dc16,continuation_swap_03,9079,-35.634368762789194,-24.177689449663674,0.17061598693539493,0
1938,426125,6,0.5,initial,18,min_spacing_150,ba0135dcb21ceec8,hard_positive_neighbor_00,9064,-27.60837517319736,-20.098778074878307,0.1662188529671378,0
1939,426125,6,0.5,initial,19,edge_density,fe6407012f90f062,continuation_swap_03,9079,-31.234285289485765,-25.240825467733067,0.17319858813577216,0
1940,426125,6,0.5,initial,20,center_density,2df98fde9a78fc41,continuation_swap_03,9079,-29.826157117380298,-26.260182065025127,0.17983884808148404,0
1941,426125,6,0.5,initial,21,checker_balance,ebfefbd08c6a8174,continuation_swap_03,9079,-23.10451118168118,-21.065971726686055,0.09883976624919324,0
1942,426125,6,0.5,initial,22,hard_positive_neighbor_00,e9ad38715284c45f,continuation_swap_03,9079,-22.24394940764992,-15.714546151810643,0.09341617168003688,0
1943,426125,6,0.5,initial,23,hard_positive_swap_00,db9f1dc727bfe4c9,continuation_swap_03,9079,-18.166459262438366,-15.000826657807455,0.09524700525012572,0
1944,426125,6,0.5,alternating,0,three_frequency_guided_swap_00,47e944c8b2833526,best_initial_refined,624,-3.3302920546133885,-2.6548701422526273,0.018951666200052966,0
1945,426125,6,0.5,alternating,1,three_frequency_guided_swap_01,92542e1a3ef46912,best_initial_refined,624,-16.92507982627174,-16.279163563555322,0.04542764427175021,0
1946,426125,6,0.5,alternating,2,three_frequency_guided_swap_02,95557b39decacb72,best_initial_refined,624,-18.806064320759315,-18.806064320759315,0.05452132289197912,0
1947,426125,6,0.5,alternating,3,three_frequency_guided_swap_03,c39c19fd00f4322a,best_initial_refined,624,-18.288433575161363,-18.288433575161363,0.071179190248976,0
1948,426125,6,0.5,alternating,4,three_frequency_guided_swap_04,03149c37d60bc13b,best_initial_refined,624,0.1051868057591135,0.5282316132709054,0.018631832373815525,1
1949,426125,6,0.5,alternating,5,three_frequency_guided_swap_05,317ed7744d8ece47,best_initial_refined,624,0.09094316561588586,0.5460327468616335,0.024081839042917663,0
1950,426125,6,0.5,alternating,6,three_frequency_guided_swap_06,16b1df71befc58b1,best_initial_refined,624,-1.3658825814680045,-0.7338512342348207,0.029469983729360192,0
1951,426125,6,0.5,alternating,7,three_frequency_guided_swap_07,56cfc432d5eb3581,best_initial_refined,624,-16.77679658153677,-13.761713827080815,0.03442927453102729,0
1952,426125,6,0.6,initial,0,three_frequency_guided_swap_00,c6c521ce493182d3,parent_normalized,9025,1.5178864404764003,1.5178864404764003,0.029433083314658045,1
1953,426125,6,0.6,initial,1,three_frequency_guided_swap_01,f1004ecab75b67ad,parent_normalized,9025,-1.5878091646204984,-0.4519411364413043,0.03412689454490716,0
1954,426125,6,0.6,initial,2,three_frequency_guided_swap_02,6571b3a463b45d22,parent_normalized,9025,-17.115080061030362,-14.493584705531969,0.03842717788307411,0
1955,426125,6,0.6,initial,3,three_frequency_guided_swap_03,9d4f2ecf28141915,parent_normalized,9025,-17.140434335676172,-14.511324843535396,0.04244840812251923,0
1956,426125,6,0.6,initial,4,three_frequency_guided_swap_04,70e13cf2b50cda8d,parent_normalized,9025,-17.16715466347127,-14.573191833466863,0.05035451446781869,0
1957,426125,6,0.6,initial,5,three_frequency_guided_swap_05,16a3c510d08f0577,parent_normalized,9025,-16.88112674187498,-14.324631358033603,0.05810425069681203,0
1958,426125,6,0.6,initial,6,three_frequency_guided_swap_06,3afb6eafbd700495,parent_normalized,9025,-18.090795100013718,-14.786369852304695,0.0649350564033333,0
1959,426125,6,0.6,initial,7,three_frequency_guided_swap_07,baa5ecc7c86590b9,parent_normalized,9025,-17.32015452095974,-14.78210378340343,0.07058139986122332,0
1960,426125,6,0.6,initial,8,failed_best_swap_00_1,c8557a1023ddc0f7,parent_normalized,9025,-6.3650470708988705,-5.511743530839347,0.02338065556395263,0
1961,426125,6,0.6,initial,9,failed_best_swap_00_2,6ab6fc4ce91fd03d,parent_normalized,9025,-13.396503391693727,-13.396503391693727,0.025007505511080576,0
1962,426125,6,0.6,initial,10,failed_best_swap_00_3,643fd17b7ec575d8,parent_normalized,9025,-6.836503066998244,-6.836503066998244,0.02738305241266758,0
1963,426125,6,0.6,initial,11,failed_best_swap_01_1,edc17932e9f580fc,ratio_continuation_03,9046,1.4078232634886323,1.851766529185372,0.07923341490088916,0
1964,426125,6,0.6,initial,12,failed_best_swap_01_2,98732e692cea041f,ratio_continuation_03,9046,-1.7985328280867616,-1.4525622299769219,0.07897863318499981,0
1965,426125,6,0.6,initial,13,failed_best_swap_01_3,436fe96108417a85,ratio_continuation_03,9046,-3.7081114742133163,-3.7081114742133163,0.08000678505763142,0
1966,426125,6,0.6,initial,14,power_top,2489f86bd4436405,ratio_continuation_03,9046,-26.7515435814,-24.099258444916725,0.15421917611297675,0
1967,426125,6,0.6,initial,15,parent_normalized,9b00c1ea6c24f0e4,parent_normalized,9025,1.4453979295679664,1.4453979295679664,0.02422439015830959,0
1968,426125,6,0.6,initial,16,ring_quadrant,509255d56bbdc978,ratio_continuation_03,9046,-27.490151734678058,-24.584427013283822,0.15126059374288087,0
1969,426125,6,0.6,initial,17,mirrored_pair,84de4bb1e1b296d2,ratio_continuation_03,9046,-24.547250775220153,-23.189234351351637,0.14096422430816316,0
1970,426125,6,0.6,initial,18,spread_030,cea25fc678065934,ratio_continuation_03,9046,-26.739333406851586,-24.03390932645229,0.15421800023249285,0
1971,426125,6,0.6,initial,19,min_spacing_150,975feb15cc0a7afe,ratio_continuation_03,9046,-31.654501934934377,-27.264681941151615,0.1392129940786558,0
1972,426125,6,0.6,initial,20,edge_density,685937edd1171c16,ratio_continuation_03,9046,-32.68618113349669,-28.18998919815018,0.1449238045366225,0
1973,426125,6,0.6,initial,21,center_density,05866277ebff942a,ratio_continuation_03,9046,-26.916600314401613,-24.142164320481694,0.1492493608916757,0
1974,426125,6,0.6,initial,22,checker_balance,c184059d9e486a29,ratio_continuation_03,9046,-16.09646038440417,-14.128447365746426,0.11512536740197106,0
1975,426125,6,0.6,initial,23,hard_positive_neighbor_00,8ab3d6260033043b,ratio_continuation_03,9046,-25.005855632683364,-20.490939956817726,0.08831959766114561,0
1976,426125,6,0.6,alternating,0,three_frequency_guided_swap_00,2fdc90037312a064,best_initial_refined,633,-20.3900500058899,-19.97596024985836,0.061916829482051336,0
1977,426125,6,0.6,alternating,1,three_frequency_guided_swap_01,a931f2500df2592b,best_initial_refined,633,-20.504655618265527,-20.005718952797288,0.06588472553892982,0
1978,426125,6,0.6,alternating,2,three_frequency_guided_swap_02,dd6976a052a5265e,best_initial_refined,633,-21.603830290191375,-21.603830290191375,0.0696415344643487,0
1979,426125,6,0.6,alternating,3,three_frequency_guided_swap_03,cce7f40ea6760580,best_initial_refined,633,-21.26827705578269,-21.26827705578269,0.07691490258124005,0
1980,426125,6,0.6,alternating,4,three_frequency_guided_swap_04,dca931340d4216fb,best_initial_refined,633,-21.511583061605496,-21.511583061605496,0.08370536108815989,0
1981,426125,6,0.6,alternating,5,three_frequency_guided_swap_05,6016a2f0a50cb11d,best_initial_refined,633,-21.43039571499251,-21.43039571499251,0.08942737881754494,0
1982,426125,6,0.6,alternating,6,three_frequency_guided_swap_06,5e40b3a7ec741df6,best_initial_refined,633,-21.29851869601087,-21.29851869601087,0.0945857382808279,0
1983,426125,6,0.6,alternating,7,three_frequency_guided_swap_07,6ecf79c14e6728c1,best_initial_refined,633,-20.255160958550245,-19.957876556071756,0.05736343055365096,1
1984,426125,6,0.7,initial,0,three_frequency_guided_swap_00,f15858db3a1451b3,E2_active_rl_guided_mask_rescue,688,1.549100413537205,1.9894068044160753,0.03019466332362977,0
1985,426125,6,0.7,initial,1,three_frequency_guided_swap_01,f756e60ddc91f234,E2_active_rl_guided_mask_rescue,688,-3.347229463271132,-2.460454674839942,0.03422225792501355,0
1986,426125,6,0.7,initial,2,three_frequency_guided_swap_02,eb87ba7c735411a9,E2_active_rl_guided_mask_rescue,688,-3.2815300629208517,-2.402292264128603,0.038127586483419726,0
1987,426125,6,0.7,initial,3,three_frequency_guided_swap_03,adfe8a6f867d1891,E2_active_rl_guided_mask_rescue,688,-3.223079770736338,-2.3442251183659994,0.041621143015222725,0
1988,426125,6,0.7,initial,4,three_frequency_guided_swap_04,7714ec43569a8040,E2_active_rl_guided_mask_rescue,688,-4.349067190430709,-3.638480410114291,0.04732655444293434,0
1989,426125,6,0.7,initial,5,three_frequency_guided_swap_05,a04f8c06cb3da739,E2_active_rl_guided_mask_rescue,689,-3.5117062216510764,-2.7298490401955404,0.05190673492150195,0
1990,426125,6,0.7,initial,6,three_frequency_guided_swap_06,2b0327744d5e3c28,E2_active_rl_guided_mask_rescue,689,-6.152017313398832,-6.152017313398832,0.05569635208527216,0
1991,426125,6,0.7,initial,7,three_frequency_guided_swap_07,52948bfc6d59169c,E2_active_rl_guided_mask_rescue,689,-22.972249759393378,-21.631600671072626,0.059262826977367886,0
1992,426125,6,0.7,initial,8,failed_best_swap_00_1,0767eb065bbdcc68,E2_active_rl_guided_mask_rescue,688,-1.7139151071217391,-0.6538396923442603,0.026633704473408706,0
1993,426125,6,0.7,initial,9,failed_best_swap_00_2,e5b037841bb9b7d5,E2_active_rl_guided_mask_rescue,688,-4.61717599154001,-3.6026133645639473,0.026054111101225214,0
1994,426125,6,0.7,initial,10,failed_best_swap_00_3,f7d3902eb3b46970,E2_active_rl_guided_mask_rescue,688,-8.361262364677097,-8.361262364677097,0.028352471983182942,0
1995,426125,6,0.7,initial,11,failed_best_swap_01_1,fd9377b569d19ce3,E2_active_rl_guided_mask_rescue,689,-18.17014065687513,-16.92404464066564,0.030063379378822207,0
1996,426125,6,0.7,initial,12,failed_best_swap_01_2,175d9ee255cfaebd,E2_active_rl_guided_mask_rescue,689,-22.77993048826449,-21.25712841306999,0.027186924924291516,0
1997,426125,6,0.7,initial,13,failed_best_swap_01_3,b88e42aa5776e854,E2_active_rl_guided_mask_rescue,689,0.10571080966357294,0.3214115349574758,0.030041155005843596,0
1998,426125,6,0.7,initial,14,power_top,6b4263cc2e794a56,E2_active_rl_guided_mask_rescue,689,-29.907327275760174,-29.738617516829486,0.11157746496614285,0
1999,426125,6,0.7,initial,15,parent_normalized,0acdde1086e46225,E2_active_rl_guided_mask_rescue,688,2.3789426888763714,2.4300350804170017,0.025883400395477464,1
2000,426125,6,0.7,initial,16,ring_quadrant,5c2ce848d67f7d6f,E2_active_rl_guided_mask_rescue,689,-35.45879842279361,-35.45879842279361,0.10986863221532063,0
2001,426125,6,0.7,initial,17,mirrored_pair,278b6b153d9cdb94,E2_active_rl_guided_mask_rescue,689,-40.06263755133237,-40.06263755133237,0.1002214081467907,0
2002,426125,6,0.7,initial,18,min_spacing_150,d0da11108647196e,E2_active_rl_guided_mask_rescue,688,-23.682090499416958,-21.065675809837686,0.09668765166998618,0
2003,426125,6,0.7,initial,19,edge_density,cc81f7ddd202b18a,E2_active_rl_guided_mask_rescue,688,-22.74405854320246,-20.244549162410227,0.09951955422331708,0
2004,426125,6,0.7,initial,20,center_density,a64aca577f6a2bea,E2_active_rl_guided_mask_rescue,689,-31.80831621256837,-31.80831621256837,0.10748199695477166,0
2005,426125,6,0.7,initial,21,checker_balance,7252b98383ddf167,E2_active_rl_guided_mask_rescue,689,-31.464571494902774,-31.373966557963584,0.08611014938658107,0
2006,426125,6,0.7,initial,22,hard_positive_neighbor_00,ad833b509b429c25,E2_active_rl_guided_mask_rescue,688,-32.373714633796425,-32.373714633796425,0.06067703506750079,0
2007,426125,6,0.7,initial,23,hard_positive_swap_00,26eec557f59f83fa,E2_active_rl_guided_mask_rescue,688,-31.053596839654006,-31.053596839654006,0.056822713701622035,0
2008,426125,6,0.7,alternating,0,three_frequency_guided_swap_00,1058ec21e66d3a90,best_initial_refined,644,-2.1506882715486983,-2.1506882715486983,0.023493219794675526,0
2009,426125,6,0.7,alternating,1,three_frequency_guided_swap_01,dfb0dc96edc4b743,best_initial_refined,644,-1.6649638645192046,-1.6649638645192046,0.027620343979465507,1
2010,426125,6,0.7,alternating,2,three_frequency_guided_swap_02,5d71d900fabb13f8,best_initial_refined,644,-9.28837569322107,-8.015170690911992,0.042129229247727266,0
2011,426125,6,0.7,alternating,3,three_frequency_guided_swap_03,09b12ae25cedaf08,best_initial_refined,644,-9.007684815487279,-7.812385032980619,0.04638909760472643,0
2012,426125,6,0.7,alternating,4,three_frequency_guided_swap_04,d5936b3b99945b50,best_initial_refined,644,-30.71764836555014,-23.823673480768022,0.05040472616174405,0
2013,426125,6,0.7,alternating,5,three_frequency_guided_swap_05,6b0474d512ccdd49,best_initial_refined,644,-2.2098686138135846,-2.2098686138135846,0.01895629972292047,0
2014,426125,6,0.7,alternating,6,three_frequency_guided_swap_06,5b5a56c9cb78a46a,best_initial_refined,644,-1.7733107063816855,-1.7733107063816855,0.02308342390771045,0
2015,426125,6,0.7,alternating,7,three_frequency_guided_swap_07,7323ad78862313de,best_initial_refined,644,-1.7504908557814172,-1.7504908557814172,0.026647197608486675,0
2016,426125,6,0.8,initial,0,three_frequency_guided_swap_00,12c43648d0ede5b1,ring_quadrant,8962,1.8900024903266919,1.9009969452199136,0.03821327213591715,0
2017,426125,6,0.8,initial,1,three_frequency_guided_swap_01,1a968e3ee3690e9f,ring_quadrant,8962,-12.657511163634393,-11.017988565630185,0.04165488849916766,0
2018,426125,6,0.8,initial,2,three_frequency_guided_swap_02,d0ce0e661dbd79d5,ring_quadrant,8962,-13.712685693687064,-13.712685693687064,0.044223902959499926,0
2019,426125,6,0.8,initial,3,three_frequency_guided_swap_03,450bc79fe6a31554,ring_quadrant,8962,-13.877598068785002,-13.877598068785002,0.04620110026460937,0
2020,426125,6,0.8,initial,4,three_frequency_guided_swap_04,6e385ec1d1075d9d,ring_quadrant,8962,-13.971374327653976,-13.971374327653976,0.04990433259199076,0
2021,426125,6,0.8,initial,5,three_frequency_guided_swap_05,7436fc5307c40bf0,ring_quadrant,8962,-24.46233661722808,-20.13138611744516,0.053253988824435196,0
2022,426125,6,0.8,initial,6,three_frequency_guided_swap_06,779dc8b3de7a6265,ring_quadrant,8962,-23.75022424508763,-20.21717446422679,0.056163582477893714,0
2023,426125,6,0.8,initial,7,three_frequency_guided_swap_07,f2a3f17f3de920a3,ring_quadrant,8962,-22.96340687791818,-19.547724505718243,0.05879454015883381,0
