stimulus_index,stimulus_family,sample_index,k_value,ratio,window_role,source_type,task_index,worst_port,active_rl_db,worst_gamma_magnitude,source_port_magnitude,reflected_port_magnitude,required_b_reduction_for_10db,required_b_reduction_for_11db,stop_line_pass,design_line_pass,source_port,coupling_relation,s_magnitude,s_phase_deg,source_magnitude,term_real,term_imag,term_magnitude,term_alignment_with_total
1258,k6_supported_scene,421035,6,0.5,edge,task,1,P10,2.8840309391915837,0.7174612552802443,0.2967391934897056,0.21289887425197151,0.11906170200508369,0.1292664064551149,False,False,P10,self,0.136232878997807,-128.024603514836,0.2967391934897056,0.0404144071222268,0.0009526977765096714,0.04042563464058991,-0.4722345475811072
1258,k6_supported_scene,421035,6,0.5,edge,task,1,P10,2.8840309391915837,0.7174612552802443,0.2967391934897056,0.21289887425197151,0.11906170200508369,0.1292664064551149,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.5075801937408105,-0.011657010530708169,0.030256382003069612,0.032424289451408426,0.9891202472205152
1258,k6_supported_scene,421035,6,0.5,edge,task,1,P10,2.8840309391915837,0.7174612552802443,0.2967391934897056,0.21289887425197151,0.11906170200508369,0.1292664064551149,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.7887015526293254,-0.12239032835399141,0.12426482720838528,0.17441656961346214,0.9657687231957627
1261,k6_supported_scene,421035,6,0.5,edge,task,2,P00,6.8492677513288065,0.45450285165915044,0.33794128740795104,0.1535952788202783,0.04672886045840777,0.058350483200267866,False,False,P00,self,0.13840586460662296,-126.940543860558,0.33794128740795104,-0.020276604194145866,-0.042149473264546974,0.046773056069972736,0.8410486168863026
1261,k6_supported_scene,421035,6,0.5,edge,task,2,P00,6.8492677513288065,0.45450285165915044,0.33794128740795104,0.1535952788202783,0.04672886045840777,0.058350483200267866,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.2252942067240086,0.0399239176598133,-0.001194635196998771,0.03994178707270695,-0.836052466091808
1261,k6_supported_scene,421035,6,0.5,edge,task,2,P00,6.8492677513288065,0.45450285165915044,0.33794128740795104,0.1535952788202783,0.04672886045840777,0.058350483200267866,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.7000212559162741,-0.1370623564454312,-0.0719276927906469,0.15478915512580366,0.9977187562778596
1261,k6_supported_scene,421035,6,0.5,edge,task,2,P00,6.8492677513288065,0.45450285165915044,0.33794128740795104,0.1535952788202783,0.04672886045840777,0.058350483200267866,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.5873741625341883,-0.013461683092235888,0.034880307619135985,0.037387869306519,-0.18149600862388696
1264,k6_supported_scene,421035,6,0.5,edge,task,3,P01,3.8020361958264752,0.6455028888247162,0.30094257014889586,0.194259298401447,0.09909290174389614,0.10944215810159665,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.3632065792353777,0.05721937908428867,0.05635633309261446,0.0803124748867649,0.6323490863293663
1264,k6_supported_scene,421035,6,0.5,edge,task,3,P01,3.8020361958264752,0.6455028888247162,0.30094257014889586,0.194259298401447,0.09909290174389614,0.10944215810159665,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.3943385710599953,0.014513229996451247,0.02058937573326515,0.02519039971924741,0.4843191010962682
1264,k6_supported_scene,421035,6,0.5,edge,task,3,P01,3.8020361958264752,0.6455028888247162,0.30094257014889586,0.194259298401447,0.09909290174389614,0.10944215810159665,False,False,P01,self,0.138642679019854,-127.753500672212,0.30094257014889586,-0.006978636103692492,-0.04113572374828508,0.04172348415656326,-0.059598610082567074
1264,k6_supported_scene,421035,6,0.5,edge,task,3,P01,3.8020361958264752,0.6455028888247162,0.30094257014889586,0.194259298401447,0.09909290174389614,0.10944215810159665,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.7886771559715271,0.12836479770617776,-0.05682939099741824,0.14038198235986477,0.952830598005893
1267,k6_supported_scene,421035,6,0.5,edge,task,4,P10,5.663859666571923,0.5209631641930554,0.4116222987818775,0.21444005522582618,0.08427365523931765,0.09842912912435811,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.7056382483055983,0.1185741507999827,-0.03987912311705436,0.12510065426896141,0.7780418343032446
1267,k6_supported_scene,421035,6,0.5,edge,task,4,P10,5.663859666571923,0.5209631641930554,0.4116222987818775,0.21444005522582618,0.08427365523931765,0.09842912912435811,False,False,P10,self,0.136232878997807,-128.024603514836,0.4116222987818775,0.001321536945966699,-0.05606091653812383,0.05607649082275068,0.8558854855438265
1267,k6_supported_scene,421035,6,0.5,edge,task,4,P10,5.663859666571923,0.5209631641930554,0.4116222987818775,0.21444005522582618,0.08427365523931765,0.09842912912435811,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.44690420873781633,-0.027517268163037067,-0.007602983661587804,0.0285482995590782,-0.2931610031909658
1267,k6_supported_scene,421035,6,0.5,edge,task,4,P10,5.663859666571923,0.5209631641930554,0.4116222987818775,0.21444005522582618,0.08427365523931765,0.09842912912435811,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.36457975267840187,0.022817091351399595,-0.0773285652366555,0.08062460331249885,0.9610057362796055
1270,k6_supported_scene,421035,6,0.5,edge,task,5,P10,3.6165546152384764,0.6594354180453326,0.38971619864766355,0.25699266437425994,0.13375358149533506,0.14715571614367573,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.25169170419665393,-0.0013346078793662203,-0.04460176331406089,0.044621726422396236,0.9493253737563548
1270,k6_supported_scene,421035,6,0.5,edge,task,5,P10,3.6165546152384764,0.6594354180453326,0.38971619864766355,0.25699266437425994,0.13375358149533506,0.14715571614367573,False,False,P10,self,0.136232878997807,-128.024603514836,0.38971619864766355,0.001251207317056302,-0.05307741426873251,0.053092159733852465,0.9311666326507658
1270,k6_supported_scene,421035,6,0.5,edge,task,5,P10,3.6165546152384764,0.6594354180453326,0.38971619864766355,0.25699266437425994,0.13375358149533506,0.14715571614367573,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.29228714189585014,0.00046582413613230865,0.018665529280385403,0.018671341018864397,-0.9477539610477456
1270,k6_supported_scene,421035,6,0.5,edge,task,5,P10,3.6165546152384764,0.6594354180453326,0.38971619864766355,0.25699266437425994,0.13375358149533506,0.14715571614367573,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.8362660006068333,-0.08841477159639252,-0.16243103530817415,0.184935159090227,0.9889429244798686
1273,k6_supported_scene,421035,6,0.5,interior,combined,-1,P01,6.9784589222073565,0.44779274592273915,0.4244542104767651,0.19006751642785893,0.055843309672350766,0.07044006623675446,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.6986440826541311,0.1461976646356334,-0.04991738072048086,0.15448463367890858,0.9060911367480715
1273,k6_supported_scene,421035,6,0.5,interior,combined,-1,P01,6.9784589222073565,0.44779274592273915,0.4244542104767651,0.19006751642785893,0.055843309672350766,0.07044006623675446,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.5759644958475516,-0.026455451827095362,-0.02556972689230079,0.03679268765288306,-0.036542058138335276
1273,k6_supported_scene,421035,6,0.5,interior,combined,-1,P01,6.9784589222073565,0.44779274592273915,0.4244542104767651,0.19006751642785893,0.055843309672350766,0.07044006623675446,False,False,P01,self,0.138642679019854,-127.753500672212,0.4244542104767651,0.017254406467545384,-0.056261088230570466,0.0588474688617557,0.8740365662920024
1273,k6_supported_scene,421035,6,0.5,interior,combined,-1,P01,6.9784589222073565,0.44779274592273915,0.4244542104767651,0.19006751642785893,0.055843309672350766,0.07044006623675446,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,0.0
1276,k6_supported_scene,421035,6,0.5,interior,task,0,P01,6.149215278795256,0.4926508495684621,0.5009735822677612,0.24680506091556847,0.08838330416158177,0.10561152158778178,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.7484424720247549,0.16206610408573338,-0.033519134186310647,0.16549608590576292,0.9746413457544484
1276,k6_supported_scene,421035,6,0.5,interior,task,0,P01,6.149215278795256,0.4926508495684621,0.5009735822677612,0.24680506091556847,0.08838330416158177,0.10561152158778178,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.43457948242577205,0.007393307196499901,-0.02675839718796156,0.02776099442330059,0.6436094528325278
1276,k6_supported_scene,421035,6,0.5,interior,task,0,P01,6.149215278795256,0.4926508495684621,0.5009735822677612,0.24680506091556847,0.08838330416158177,0.10561152158778178,False,False,P01,self,0.138642679019854,-127.753500672212,0.5009735822677612,0.0549157895652102,-0.042525714382886895,0.06945631956377564,0.9738277960194541
1276,k6_supported_scene,421035,6,0.5,interior,task,0,P01,6.149215278795256,0.4926508495684621,0.5009735822677612,0.24680506091556847,0.08838330416158177,0.10561152158778178,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,0.0
1279,k6_supported_scene,421035,6,0.5,interior,task,1,P00,7.342211258375629,0.4294270890725124,0.4766334662478823,0.20467932196536973,0.053954585724939996,0.07034575939112536,False,False,P00,self,0.13840586460662296,-126.940543860558,0.4766334662478823,0.053244824710191846,0.038947144367482256,0.0659688669964898,0.8038433542063208
1279,k6_supported_scene,421035,6,0.5,interior,task,1,P00,7.342211258375629,0.4294270890725124,0.4766334662478823,0.20467932196536973,0.053954585724939996,0.07034575939112536,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.7598504481420215,0.08853658816816566,0.10153096894913446,0.13471178530555328,0.9151378138012763
1279,k6_supported_scene,421035,6,0.5,interior,task,1,P00,7.342211258375629,0.4294270890725124,0.4766334662478823,0.20467932196536973,0.053954585724939996,0.07034575939112536,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.4420948028564453,-0.08086635260812404,0.05492654443871239,0.09775629017162678,0.29022007584494264
1279,k6_supported_scene,421035,6,0.5,interior,task,1,P00,7.342211258375629,0.4294270890725124,0.4766334662478823,0.20467932196536973,0.053954585724939996,0.07034575939112536,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.0,-0.0,0.0,0.0,0.0
1282,k6_supported_scene,421035,6,0.5,interior,task,2,P00,5.459903696439028,0.5333408087948931,0.40527740632165454,0.21615097967388777,0.08799101085569264,0.1019282872334798,False,False,P00,self,0.13840586460662296,-126.940543860558,0.40527740632165454,-0.041809642902167404,-0.03739455290963774,0.056092769827478246,0.7843657940090462
1282,k6_supported_scene,421035,6,0.5,interior,task,2,P00,5.459903696439028,0.5333408087948931,0.40527740632165454,0.21615097967388777,0.08799101085569264,0.1019282872334798,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.6568289178873249,0.09484416499056399,-0.0675616561245034,0.1164473830150037,0.43226411571130624
1282,k6_supported_scene,421035,6,0.5,interior,task,2,P00,5.459903696439028,0.5333408087948931,0.40527740632165454,0.21615097967388777,0.08799101085569264,0.1019282872334798,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.6358663234531872,-0.09002101275043002,-0.1080068054131773,0.1406031747585133,0.8663936990991657
1282,k6_supported_scene,421035,6,0.5,interior,task,2,P00,5.459903696439028,0.5333408087948931,0.40527740632165454,0.21615097967388777,0.08799101085569264,0.1019282872334798,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.0,-0.0,0.0,0.0,0.0
1285,k6_supported_scene,421035,6,0.5,interior,task,3,P00,5.903264418067281,0.5068002017484835,0.50584510811842,0.2563624028478987,0.09640013435706488,0.11379588098944099,False,False,P00,self,0.13840586460662296,-126.940543860558,0.50584510811842,0.051564067183611714,-0.047358391592837404,0.0700119295461606,0.9049716489844253
1285,k6_supported_scene,421035,6,0.5,interior,task,3,P00,5.903264418067281,0.5068002017484835,0.50584510811842,0.2563624028478987,0.09640013435706488,0.11379588098944099,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.48711009202087946,0.06286369676790621,0.059210887098657655,0.0863584015735426,0.48982269803584944
1285,k6_supported_scene,421035,6,0.5,interior,task,3,P00,5.903264418067281,0.5068002017484835,0.50584510811842,0.2563624028478987,0.09640013435706488,0.11379588098944099,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.7119300961494446,0.1302236303516349,-0.08845130006223317,0.1574224456189728,0.95731765358211
1285,k6_supported_scene,421035,6,0.5,interior,task,3,P00,5.903264418067281,0.5068002017484835,0.50584510811842,0.2563624028478987,0.09640013435706488,0.11379588098944099,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.0,-0.0,0.0,0.0,-0.0
1288,k6_supported_scene,421035,6,0.5,interior,task,4,P00,6.868707544731667,0.45348677132366944,0.5725433952374491,0.2596408557489224,0.07858673692528834,0.0982762024943799,False,False,P00,self,0.13840586460662296,-126.940543860558,0.5725433952374491,0.07830724965463452,-0.012144353952685271,0.07924336364265061,0.756265985747335
1288,k6_supported_scene,421035,6,0.5,interior,task,4,P00,6.868707544731667,0.45348677132366944,0.5725433952374491,0.2596408557489224,0.07858673692528834,0.0982762024943799,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.6370553205629339,0.036003160341048245,0.10704960228506148,0.11294177661048665,0.7731464277872979
1288,k6_supported_scene,421035,6,0.5,interior,task,4,P00,6.868707544731667,0.45348677132366944,0.5725433952374491,0.2596408557489224,0.07858673692528834,0.0982762024943799,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.5160954769085746,0.10576134782160813,0.04286918828501802,0.11411936731887143,0.9848570556949127
1288,k6_supported_scene,421035,6,0.5,interior,task,4,P00,6.868707544731667,0.45348677132366944,0.5725433952374491,0.2596408557489224,0.07858673692528834,0.0982762024943799,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.0,-0.0,0.0,0.0,0.0
1291,k6_supported_scene,421035,6,0.5,interior,task,5,P00,9.575504027644188,0.3320662965497383,0.4934985637664795,0.16387424042254972,0.007816292070157854,0.02478744755025289,False,False,P00,self,0.13840586460662296,-126.940543860558,0.4934985637664795,0.05459190379530554,-0.04104920073833976,0.06830309540022625,0.25339640303314726
1291,k6_supported_scene,421035,6,0.5,interior,task,5,P00,9.575504027644188,0.3320662965497383,0.4934985637664795,0.16387424042254972,0.007816292070157854,0.02478744755025289,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.5307437181472778,-0.08581572465794562,0.03859220801999997,0.09409408652209388,-0.03406184939093055
1291,k6_supported_scene,421035,6,0.5,interior,task,5,P00,9.575504027644188,0.3320662965497383,0.4934985637664795,0.16387424042254972,0.007816292070157854,0.02478744755025289,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.6890357382294857,-0.030858588917587283,-0.14920230000699092,0.15236003031425518,0.9830104393316218
1291,k6_supported_scene,421035,6,0.5,interior,task,5,P00,9.575504027644188,0.3320662965497383,0.4934985637664795,0.16387424042254972,0.007816292070157854,0.02478744755025289,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.0,-0.0,0.0,0.0,0.0
1294,k6_supported_scene,421036,6,0.5,corner,combined,-1,P11,-2.185867445256408,1.2861551831634253,0.1666759743800141,0.21437116835766945,0.16166359733079788,0.16739549623321914,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.5739660769264838,-0.03523224695285587,-0.009667052949015756,0.03653441032870376,0.7694045021427531
1294,k6_supported_scene,421036,6,0.5,corner,combined,-1,P11,-2.185867445256408,1.2861551831634253,0.1666759743800141,0.21437116835766945,0.16166359733079788,0.16739549623321914,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.42276020757967897,-0.07544846274908182,-0.05520932958104645,0.09349085839796423,0.9463786011702762
1294,k6_supported_scene,421036,6,0.5,corner,combined,-1,P11,-2.185867445256408,1.2861551831634253,0.1666759743800141,0.21437116835766945,0.16166359733079788,0.16739549623321914,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.6812164771565222,-0.03460594333183341,-0.11621119149507601,0.12125432917051371,0.9490167276937521
1294,k6_supported_scene,421036,6,0.5,corner,combined,-1,P11,-2.185867445256408,1.2861551831634253,0.1666759743800141,0.21437116835766945,0.16166359733079788,0.16739549623321914,False,False,P11,self,0.13858096432942,-127.72686751526298,0.1666759743800141,0.02245967428006017,0.005393148634724369,0.023098117260128056,-0.7484898322507634
1297,k6_supported_scene,421036,6,0.5,corner,task,0,P00,6.195464158311439,0.49003465261509277,0.38644095434371806,0.18936945881806883,0.06716609912853999,0.08045559985168073,False,False,P00,self,0.13840586460662296,-126.940543860558,0.38644095434371806,0.04569378398452211,-0.027799237601027954,0.05348569440535082,0.9465827527328579
1297,k6_supported_scene,421036,6,0.5,corner,task,0,P00,6.195464158311439,0.49003465261509277,0.38644095434371806,0.18936945881806883,0.06716609912853999,0.08045559985168073,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.3513099742417918,0.04270364231685732,-0.04533809529322348,0.06228277411888058,0.8269803554967895
1297,k6_supported_scene,421036,6,0.5,corner,task,0,P00,6.195464158311439,0.49003465261509277,0.38644095434371806,0.18936945881806883,0.06716609912853999,0.08045559985168073,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.45670298311185664,0.07194875348379975,0.07086354544782499,0.1009864604850994,0.5436381758726245
1297,k6_supported_scene,421036,6,0.5,corner,task,0,P00,6.195464158311439,0.49003465261509277,0.38644095434371806,0.18936945881806883,0.06716609912853999,0.08045559985168073,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.7201854199581083,0.024531803206168497,-0.03872527764168516,0.04584164587983049,0.7053432857248129
1300,k6_supported_scene,421036,6,0.5,corner,task,1,P10,-0.6227952257384697,1.0743350909156044,0.2256013220956135,0.24237141688427158,0.1710300147875306,0.17878832533777445,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.5379723244046153,0.021396348884287254,0.09294464113828697,0.09537562614160437,0.9978339889938848
1300,k6_supported_scene,421036,6,0.5,corner,task,1,P10,-0.6227952257384697,1.0743350909156044,0.2256013220956135,0.24237141688427158,0.1710300147875306,0.17878832533777445,False,False,P10,self,0.136232878997807,-128.024603514836,0.2256013220956135,-0.029192484835320026,-0.009612341462246923,0.030734317614797,-0.5730203419958589
1300,k6_supported_scene,421036,6,0.5,corner,task,1,P10,-0.6227952257384697,1.0743350909156044,0.2256013220956135,0.24237141688427158,0.1710300147875306,0.17878832533777445,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.5292953922492826,0.024497349412284063,0.02330439108763624,0.03381145918461718,0.8686844108584492
1300,k6_supported_scene,421036,6,0.5,corner,task,1,P10,-0.6227952257384697,1.0743350909156044,0.2256013220956135,0.24237141688427158,0.1710300147875306,0.17878832533777445,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.6160651205869748,0.05309146213926902,0.12546864341675548,0.13623906867314667,0.9941515191368008
1303,k6_supported_scene,421036,6,0.5,corner,task,2,P01,5.798042726155367,0.5129769649303553,0.4459610757567766,0.22876775911878758,0.08774248440175628,0.10307885072666426,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.5351532960423409,0.03348894003409744,-0.11349579297784054,0.11833344467341518,0.928729242243211
1303,k6_supported_scene,421036,6,0.5,corner,task,2,P01,5.798042726155367,0.5129769649303553,0.4459610757567766,0.22876775911878758,0.08774248440175628,0.10307885072666426,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.3902159569621919,-0.008961642899281173,0.023260408599222314,0.02492704658913711,-0.8957645943632314
1303,k6_supported_scene,421036,6,0.5,corner,task,2,P01,5.798042726155367,0.5129769649303553,0.4459610757567766,0.22876775911878758,0.08774248440175628,0.10307885072666426,False,False,P01,self,0.138642679019854,-127.753500672212,0.4459610757567766,-0.053681946639430184,-0.0306774071829959,0.06182923828149557,0.5745665878739245
1303,k6_supported_scene,421036,6,0.5,corner,task,2,P01,5.798042726155367,0.5129769649303553,0.4459610757567766,0.22876775911878758,0.08774248440175628,0.10307885072666426,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.6020474683377172,0.007932641299723847,-0.10686849384169371,0.10716250171576909,0.986089148066399
1306,k6_supported_scene,421036,6,0.5,corner,task,3,P10,5.076551253778682,0.5574070243409442,0.1900055162995695,0.10591040944890781,0.045825389498619064,0.05235957905042815,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.5581412471012767,-0.07203057707630323,-0.06784511357675423,0.09895131868847398,0.39937813411828516
1306,k6_supported_scene,421036,6,0.5,corner,task,3,P10,5.076551253778682,0.5574070243409442,0.1900055162995695,0.10591040944890781,0.045825389498619064,0.05235957905042815,False,False,P10,self,0.136232878997807,-128.024603514836,0.1900055162995695,-0.0031435549962908326,0.025693407907427197,0.025884998510955094,-0.9752599762426639
1306,k6_supported_scene,421036,6,0.5,corner,task,3,P10,5.076551253778682,0.5574070243409442,0.1900055162995695,0.10591040944890781,0.045825389498619064,0.05235957905042815,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.6056426154702163,0.028030923755131557,0.026665889335679958,0.03868852983286815,-0.4039228512604803
1306,k6_supported_scene,421036,6,0.5,corner,task,3,P10,5.076551253778682,0.5574070243409442,0.1900055162995695,0.10591040944890781,0.045825389498619064,0.05235957905042815,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.5343905224985922,0.08292646330603157,-0.08419654666030663,0.11817722617309898,0.9076469655790723
1309,k6_supported_scene,421036,6,0.5,corner,task,4,P11,3.804507931482242,0.6453192247928842,0.37964208416129,0.24499033544971857,0.12493696728941744,0.13799265845073427,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.5061894274359725,-0.03221068388984581,0.0007852073297343939,0.03222025305925205,0.9997046500339456
1309,k6_supported_scene,421036,6,0.5,corner,task,4,P11,3.804507931482242,0.6453192247928842,0.37964208416129,0.24499033544971857,0.12493696728941744,0.13799265845073427,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.6749192519396343,-0.1431525950273535,-0.04223957348060127,0.14925430322402294,0.9442121886467333
1309,k6_supported_scene,421036,6,0.5,corner,task,4,P11,3.804507931482242,0.6453192247928842,0.37964208416129,0.24499033544971857,0.12493696728941744,0.13799265845073427,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.37964208416129,-0.0180531585043166,0.06511891110531659,0.06757506282293864,0.3137301859073176
1309,k6_supported_scene,421036,6,0.5,corner,task,4,P11,3.804507931482242,0.6453192247928842,0.37964208416129,0.24499033544971857,0.12493696728941744,0.13799265845073427,False,False,P11,self,0.13858096432942,-127.72686751526298,0.37964208416129,-0.05128370526904208,-0.011743780256403945,0.0526111661231024,0.9627524542672093
1312,k6_supported_scene,421036,6,0.5,corner,task,5,P10,5.569602225295812,0.5266473324223127,0.4694764845712844,0.24724853823447193,0.09878703832105618,0.11493208715989717,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.4173124134540558,0.06747506554449399,-0.030344226259646688,0.0739841640996936,0.9847153744216276
1312,k6_supported_scene,421036,6,0.5,corner,task,5,P10,5.569602225295812,0.5266473324223127,0.4694764845712844,0.24724853823447193,0.09878703832105618,0.11493208715989717,False,False,P10,self,0.136232878997807,-128.024603514836,0.4694764845712844,0.05710089896139261,-0.028811978921033786,0.06395813311491559,0.9915135969999012
1312,k6_supported_scene,421036,6,0.5,corner,task,5,P10,5.569602225295812,0.5266473324223127,0.4694764845712844,0.24724853823447193,0.09878703832105618,0.11493208715989717,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.49555849630340515,0.006948530147160806,0.030884331099793362,0.03165634183994837,-0.3675528199764018
1312,k6_supported_scene,421036,6,0.5,corner,task,5,P10,5.569602225295812,0.5266473324223127,0.4694764845712844,0.24724853823447193,0.09878703832105618,0.11493208715989717,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.599886590752565,0.07286228215009971,-0.1108607429688315,0.13266128482613931,0.9242727720729317
1315,k6_supported_scene,421036,6,0.5,edge,combined,-1,P11,6.047808117747656,0.4984362203671193,0.49865977771491654,0.24855009485333093,0.09086002734408988,0.10800867425134619,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.0,-0.0,0.0,0.0,0.0
1315,k6_supported_scene,421036,6,0.5,edge,combined,-1,P11,6.047808117747656,0.4984362203671193,0.49865977771491654,0.24855009485333093,0.09086002734408988,0.10800867425134619,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.8667977934616232,-0.1913040670968344,0.012111588860709788,0.19168708008762872,0.9838167498885229
1315,k6_supported_scene,421036,6,0.5,edge,combined,-1,P11,6.047808117747656,0.4984362203671193,0.49865977771491654,0.24855009485333093,0.09086002734408988,0.10800867425134619,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,0.0
1315,k6_supported_scene,421036,6,0.5,edge,combined,-1,P11,6.047808117747656,0.4984362203671193,0.49865977771491654,0.24855009485333093,0.09086002734408988,0.10800867425134619,False,False,P11,self,0.13858096432942,-127.72686751526298,0.49865977771491654,-0.049921202777351854,0.04778431104676149,0.06910475286802736,0.8677425536911669
1318,k6_supported_scene,421036,6,0.5,edge,task,0,P10,9.721429200995136,0.32653409890201884,0.6829939513095407,0.22302081444639016,0.00703916302076113,0.030526964993622674,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.0,0.0,0.0,0.0,0.0
1318,k6_supported_scene,421036,6,0.5,edge,task,0,P10,9.721429200995136,0.32653409890201884,0.6829939513095407,0.22302081444639016,0.00703916302076113,0.030526964993622674,False,False,P10,self,0.136232878997807,-128.024603514836,0.6829939513095407,-0.03762323914875569,0.08510048898702606,0.09304623232498674,0.7783705072093623
1318,k6_supported_scene,421036,6,0.5,edge,task,0,P10,9.721429200995136,0.32653409890201884,0.6829939513095407,0.22302081444639016,0.00703916302076113,0.030526964993622674,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.0,-0.0,0.0,0.0,0.0
1318,k6_supported_scene,421036,6,0.5,edge,task,0,P10,9.721429200995136,0.32653409890201884,0.6829939513095407,0.22302081444639016,0.00703916302076113,0.030526964993622674,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.7304240237140056,-0.16062608031143638,0.01705376207430713,0.16152884719796365,0.932318740646399
1324,k6_supported_scene,421036,6,0.5,edge,task,2,P11,7.085777279599439,0.44229408971452655,0.5637435960281528,0.2493404606376656,0.07106908265938408,0.09045592777212666,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.0,-0.0,0.0,0.0,0.0
1324,k6_supported_scene,421036,6,0.5,edge,task,2,P11,7.085777279599439,0.44229408971452655,0.5637435960281528,0.2493404606376656,0.07106908265938408,0.09045592777212666,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.8259498825647186,-0.019284072338239033,-0.18163298055504412,0.1826538120906746,0.9818164009940192
1324,k6_supported_scene,421036,6,0.5,edge,task,2,P11,7.085777279599439,0.44229408971452655,0.5637435960281528,0.2493404606376656,0.07106908265938408,0.09045592777212666,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,-0.0
1324,k6_supported_scene,421036,6,0.5,edge,task,2,P11,7.085777279599439,0.44229408971452655,0.5637435960281528,0.2493404606376656,0.07106908265938408,0.09045592777212666,False,False,P11,self,0.13858096432942,-127.72686751526298,0.5637435960281528,-0.05363041050300854,-0.05680808869058032,0.07812413117211639,0.8961117541099566
1327,k6_supported_scene,421036,6,0.5,edge,task,3,P11,2.62492376906121,0.7391861339284298,0.2845983125881349,0.21037112640457817,0.12037323780267055,0.13016042375807169,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.0,-0.0,0.0,0.0,0.0
1327,k6_supported_scene,421036,6,0.5,edge,task,3,P11,2.62492376906121,0.7391861339284298,0.2845983125881349,0.21037112640457817,0.12037323780267055,0.13016042375807169,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.9586468859547731,-0.09851187678902866,0.1877204439927803,0.21199895037792835,0.9825906920334142
