stimulus_index,side,window_role,window_x0,window_y0,window_score,sample_index,scene_class,k_value,ratio,frequency_ghz,state_name,source_type,task_index,local_active_count,stimulus_family,source_row,physical_port_order
1159,2,interior,7,6,0.16473929584026337,421033,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3241,P00|P10|P01|P11
1160,2,interior,7,6,0.16473929584026337,421033,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3241,P00|P10|P01|P11
1161,2,interior,7,6,0.16473929584026337,421033,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3241,P00|P10|P01|P11
1162,2,interior,7,6,0.16473929584026337,421033,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3241,P00|P10|P01|P11
1163,2,interior,7,6,0.16473929584026337,421033,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3241,P00|P10|P01|P11
1164,2,interior,7,6,0.16473929584026337,421033,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3241,P00|P10|P01|P11
1165,2,interior,7,6,0.16473929584026337,421033,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3241,P00|P10|P01|P11
1166,2,interior,7,6,0.16473929584026337,421033,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3241,P00|P10|P01|P11
1167,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3338,P00|P10|P01|P11
1168,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3338,P00|P10|P01|P11
1169,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3338,P00|P10|P01|P11
1170,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3338,P00|P10|P01|P11
1171,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3338,P00|P10|P01|P11
1172,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3338,P00|P10|P01|P11
1173,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3338,P00|P10|P01|P11
1174,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3338,P00|P10|P01|P11
1175,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3338,P00|P10|P01|P11
1176,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3338,P00|P10|P01|P11
1177,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3338,P00|P10|P01|P11
1178,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3338,P00|P10|P01|P11
1179,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3338,P00|P10|P01|P11
1180,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3338,P00|P10|P01|P11
1181,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3338,P00|P10|P01|P11
1182,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3338,P00|P10|P01|P11
1183,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3338,P00|P10|P01|P11
1184,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3338,P00|P10|P01|P11
1185,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3338,P00|P10|P01|P11
1186,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3338,P00|P10|P01|P11
1187,2,corner,14,0,0.05415605753660202,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3338,P00|P10|P01|P11
1188,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3338,P00|P10|P01|P11
1189,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3338,P00|P10|P01|P11
1190,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3338,P00|P10|P01|P11
1191,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3338,P00|P10|P01|P11
1192,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3338,P00|P10|P01|P11
1193,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3338,P00|P10|P01|P11
1194,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3338,P00|P10|P01|P11
1195,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3338,P00|P10|P01|P11
1196,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3338,P00|P10|P01|P11
1197,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3338,P00|P10|P01|P11
1198,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3338,P00|P10|P01|P11
1199,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3338,P00|P10|P01|P11
1200,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3338,P00|P10|P01|P11
1201,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3338,P00|P10|P01|P11
1202,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3338,P00|P10|P01|P11
1203,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3338,P00|P10|P01|P11
1204,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3338,P00|P10|P01|P11
1205,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3338,P00|P10|P01|P11
1206,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3338,P00|P10|P01|P11
1207,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3338,P00|P10|P01|P11
1208,2,edge,14,1,0.038398802280426025,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3338,P00|P10|P01|P11
1209,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3338,P00|P10|P01|P11
1210,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3338,P00|P10|P01|P11
1211,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3338,P00|P10|P01|P11
1212,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3338,P00|P10|P01|P11
1213,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3338,P00|P10|P01|P11
1214,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3338,P00|P10|P01|P11
1215,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3338,P00|P10|P01|P11
1216,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3338,P00|P10|P01|P11
1217,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3338,P00|P10|P01|P11
1218,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3338,P00|P10|P01|P11
1219,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3338,P00|P10|P01|P11
1220,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3338,P00|P10|P01|P11
1221,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3338,P00|P10|P01|P11
1222,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3338,P00|P10|P01|P11
1223,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3338,P00|P10|P01|P11
1224,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3338,P00|P10|P01|P11
1225,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3338,P00|P10|P01|P11
1226,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3338,P00|P10|P01|P11
1227,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3338,P00|P10|P01|P11
1228,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3338,P00|P10|P01|P11
1229,2,interior,7,7,0.1687004566192627,421034,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3338,P00|P10|P01|P11
1230,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3433,P00|P10|P01|P11
1231,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3433,P00|P10|P01|P11
1232,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3433,P00|P10|P01|P11
1233,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3433,P00|P10|P01|P11
1234,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3433,P00|P10|P01|P11
1235,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3433,P00|P10|P01|P11
1236,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3433,P00|P10|P01|P11
1237,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3433,P00|P10|P01|P11
1238,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3433,P00|P10|P01|P11
1239,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3433,P00|P10|P01|P11
1240,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3433,P00|P10|P01|P11
1241,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3433,P00|P10|P01|P11
1242,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3433,P00|P10|P01|P11
1243,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3433,P00|P10|P01|P11
1244,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3433,P00|P10|P01|P11
1245,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3433,P00|P10|P01|P11
1246,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3433,P00|P10|P01|P11
1247,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3433,P00|P10|P01|P11
1248,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3433,P00|P10|P01|P11
1249,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3433,P00|P10|P01|P11
1250,2,corner,0,0,0.03966157138347626,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3433,P00|P10|P01|P11
1251,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3433,P00|P10|P01|P11
1252,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3433,P00|P10|P01|P11
1253,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3433,P00|P10|P01|P11
1254,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3433,P00|P10|P01|P11
1255,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3433,P00|P10|P01|P11
1256,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3433,P00|P10|P01|P11
1257,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3433,P00|P10|P01|P11
1258,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3433,P00|P10|P01|P11
1259,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3433,P00|P10|P01|P11
1260,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3433,P00|P10|P01|P11
1261,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3433,P00|P10|P01|P11
1262,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3433,P00|P10|P01|P11
1263,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3433,P00|P10|P01|P11
1264,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3433,P00|P10|P01|P11
1265,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3433,P00|P10|P01|P11
1266,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3433,P00|P10|P01|P11
1267,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3433,P00|P10|P01|P11
1268,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3433,P00|P10|P01|P11
1269,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3433,P00|P10|P01|P11
1270,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3433,P00|P10|P01|P11
1271,2,edge,1,0,0.06926962733268738,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3433,P00|P10|P01|P11
1272,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3433,P00|P10|P01|P11
1273,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3433,P00|P10|P01|P11
1274,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3433,P00|P10|P01|P11
1275,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3433,P00|P10|P01|P11
1276,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3433,P00|P10|P01|P11
1277,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3433,P00|P10|P01|P11
1278,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3433,P00|P10|P01|P11
1279,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3433,P00|P10|P01|P11
1280,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3433,P00|P10|P01|P11
1281,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3433,P00|P10|P01|P11
1282,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3433,P00|P10|P01|P11
1283,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3433,P00|P10|P01|P11
1284,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3433,P00|P10|P01|P11
1285,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3433,P00|P10|P01|P11
1286,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3433,P00|P10|P01|P11
1287,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3433,P00|P10|P01|P11
1288,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3433,P00|P10|P01|P11
1289,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3433,P00|P10|P01|P11
1290,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3433,P00|P10|P01|P11
1291,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3433,P00|P10|P01|P11
1292,2,interior,7,3,0.08584699779748917,421035,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3433,P00|P10|P01|P11
1293,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3529,P00|P10|P01|P11
1294,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3529,P00|P10|P01|P11
1295,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3529,P00|P10|P01|P11
1296,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3529,P00|P10|P01|P11
1297,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3529,P00|P10|P01|P11
1298,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3529,P00|P10|P01|P11
1299,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3529,P00|P10|P01|P11
1300,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3529,P00|P10|P01|P11
1301,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3529,P00|P10|P01|P11
1302,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3529,P00|P10|P01|P11
1303,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3529,P00|P10|P01|P11
1304,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3529,P00|P10|P01|P11
1305,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3529,P00|P10|P01|P11
1306,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3529,P00|P10|P01|P11
1307,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3529,P00|P10|P01|P11
1308,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3529,P00|P10|P01|P11
1309,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3529,P00|P10|P01|P11
1310,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3529,P00|P10|P01|P11
1311,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3529,P00|P10|P01|P11
1312,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3529,P00|P10|P01|P11
1313,2,corner,0,0,0.023479050025343895,421036,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3529,P00|P10|P01|P11
1314,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,2,k6_supported_scene,3529,P00|P10|P01|P11
1315,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,2,k6_supported_scene,3529,P00|P10|P01|P11
1316,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,2,k6_supported_scene,3529,P00|P10|P01|P11
1317,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,2,k6_supported_scene,3529,P00|P10|P01|P11
1318,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,2,k6_supported_scene,3529,P00|P10|P01|P11
1319,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,2,k6_supported_scene,3529,P00|P10|P01|P11
1320,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,2,k6_supported_scene,3529,P00|P10|P01|P11
1321,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,2,k6_supported_scene,3529,P00|P10|P01|P11
1322,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,2,k6_supported_scene,3529,P00|P10|P01|P11
1323,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,2,k6_supported_scene,3529,P00|P10|P01|P11
1324,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,2,k6_supported_scene,3529,P00|P10|P01|P11
1325,2,edge,0,5,0.036491185426712036,421036,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,2,k6_supported_scene,3529,P00|P10|P01|P11
